x,y,z,vx,vy,vz,temp
-671268,3.15128e+06,-808834,-166.207,-7798.59,2858.58,2000
-1.62364e+06,-275536,736777,4955,5777.86,-7264.09,2000
1.11267e+06,2.42313e+06,432064,-1440.97,-8349.16,-586.447,2000
5.05774e+06,-1.80636e+06,-1.03099e+06,-4150.16,981.603,-4693.9,2000
2.1433e+06,-155.933,-120165,-4512.26,-4080.37,4924.73,2000
-6.60849e+06,327935,1.13145e+06,-17797.9,-4496.69,-7092.3,2000
-2.10153e+06,-1.69993e+06,-1.29984e+06,7860.37,1289.82,6648.62,2000
1.77373e+06,-201267,-983947,-4574.3,342.228,254.296,2000
1.08187e+06,1.99471e+06,37738,-1666.65,-3691.56,-1608.33,2000
1.32739e+06,-1.24503e+06,-934256,-7101.41,-1902.72,4698.86,2000
-1.04319e+06,-955219,808166,7140.49,3454.93,-7183.12,2000
2.92269e+06,-999595,-920250,-8668.24,1353.62,3644.63,2000
-490100,1.48467e+06,625143,2209.75,-4647.42,-4573.64,2000
-3.3009e+06,139598,2.92606e+06,-4434.82,3803.21,1426.55,2000
-1.44755e+06,-560517,-2.7797e+06,3447.71,-236.02,7964.72,2000
-811527,-1.27359e+06,1.62119e+06,3652.81,3623.23,-6732.82,2000
-7440.42,4.92791e+06,447993,2103.97,17453.5,-8671.56,2000
-882128,-1.54775e+06,1.98372e+06,3551.08,7104.96,-6586.55,2000
-3.6831e+06,-971127,37986.1,4822.13,-4621.41,-2730.6,2000
-696442,2.27053e+06,-1.2525e+06,174.85,-7020.05,2097.22,2000
-2.49876e+06,56956.8,537148,-3912.28,7629.58,4250.49,2000
2.24649e+06,109640,-234207,-2974.82,-3674.08,3219,2000
878468,1.17584e+06,2.65383e+06,-1801.54,-6243.68,-8375.15,2000
-346162,-971495,-2.34561e+06,-260.757,-2593.4,8584.74,2000
-2.45407e+06,100834,-1.71954e+06,7139.79,-3419.84,670.341,2000
-1.41591e+06,1.60398e+06,939889,5482.2,-6023.62,-4290.61,2000
-412327,-1.66158e+06,-1.35539e+06,2835.16,8184.06,6725.37,2000
816175,556450,-82907.1,3847.1,8843.8,-9334.81,2000
2.31088e+06,-432595,521901,-14116.6,7170.04,-3350.26,2000
-4.07055e+06,-1.11396e+06,6.43177e+06,-13254.7,3667.8,4370.03,2000
-844834,1.73172e+06,571540,13841.8,2592.64,-1074.21,2000
-474973,-407787,-333132,1012.04,-5041.51,4049.03,2000
-1.0965e+07,-5.1228e+07,6.16073e+07,-13003.9,-95295.9,108487,2000
1.08499e+06,-1.19094e+06,-1.34478e+06,3280.35,4799.84,4503.1,2000
-1.62907e+06,-210625,1.23049e+06,8166.48,874.708,-4829.74,2000
189525,-224149,-1.92652e+06,-1014.11,-186.256,4633.84,2000
3.42982e+06,-4.66243e+06,3.90862e+06,6148.46,1191.07,10000.3,2000
-563399,-716259,1.28481e+06,4184.68,2321.39,-4562.42,2000
1.18103e+06,3.15105e+06,-679120,-800.209,-5635.66,3360.47,2000
-1.27897e+06,26683,689290,6364.85,-2161.4,-5601.52,2000
-1.37264e+06,-1.88283e+06,1.78789e+06,5805.74,6288.01,-6232.08,2000
-554264,-793087,1.29666e+06,2228.94,-2320.64,-4345.48,2000
-1.47798e+06,-4.14057e+06,-2.80272e+06,-5599.36,-4328.79,1283.54,2000
-2.50733e+06,-8.38896e+06,1.13172e+06,-3059.91,-3660.18,5669.68,2000
1.22579e+06,-2.26117e+06,-727303,-5.55774,11720.1,964.886,2000
-1.49063e+06,1.24468e+06,1.77834e+06,4780.46,-5598.48,-3192.39,2000
1.80591e+06,1.39477e+06,445777,-3372.63,-7813.91,-3176.29,2000
152702,-959282,-2.5375e+06,1685.47,-1015.66,8907.72,2000
-301732,-733890,310485,92.0389,1793.74,-2377.85,2000
-414833,-1.28102e+06,831997,667.398,7443.27,-2037.45,2000
-277094,1.56079e+06,-829446,1086.6,-6071.93,929.397,2000
2.41203e+06,2.96537e+06,-1.14339e+06,1160.39,-2426.15,-3859.4,2000
1.41633e+07,1.99252e+06,-1.26422e+07,33536.4,4069.28,-26381.5,2000
887351,291336,3.3735e+06,-4558.38,-8646.51,8567.53,2000
-1.2062e+06,-2.12349e+06,1.0348e+06,3413.4,7128.38,-6059.31,2000
-19040.5,1.7419e+06,823702,306.147,-6071.94,-2055.25,2000
-146256,1.32199e+06,-1.1552e+06,1466.92,-4531.06,5837.74,2000
635253,-3.71808e+06,3.96006e+06,360.636,783.26,13102.2,2000
-1.3588e+06,1.81848e+06,111834,4978.52,-4984.77,5072.59,2000
2.40208e+06,-978545,530351,-7326.02,2225.31,1480.9,2000
-5.57842e+06,5.53405e+06,-4.28008e+06,-1346.52,2467.46,-7999.59,2000
2.44677e+06,195523,-1.28501e+06,-10222.1,-952.983,7304.28,2000
2.97302e+06,1.45216e+06,2.15901e+06,1676.37,-1322.9,-6463.3,2000
1.13337e+07,1.76104e+06,-1.07456e+07,13875.8,-1846.37,-18634.9,2000
2.34819e+06,-553961,372628,-8736.62,1727.73,2128.86,2000
-2.07819e+06,197358,490660,11182.9,2118,-4354.14,2000
-163511,-1.85231e+06,376919,2180.1,7977.86,1833.07,2000
402438,3.08604e+06,1.31202e+06,-323.397,-7875.55,-3217.94,2000
224497,-468342,-2.18622e+06,2496.95,-687.962,6307,2000
571931,608269,5.68358e+06,-4604.56,7621.4,12727.8,2000
2.08196e+06,802228,1.61834e+06,-6816.16,-3741.31,-8072.93,2000
-1.15083e+06,1.74334e+06,1.57489e+06,3597.42,-9165.24,-6121.28,2000
323144,-2.38574e+06,1.68624e+06,-1392.05,7958.58,-5127.39,2000
-423486,2.77435e+06,-925428,702.17,-6829.05,4680.08,2000
408321,1.06873e+06,-376985,960.053,-3781.57,2169.33,2000
