x,y,z,vx,vy,vz,temp
-457514,4.91579e+06,-1.58721e+06,179.969,-2320.82,-357.754,2000
-2.37014e+06,-1.25908e+06,3.26624e+06,1538.93,94.2784,-3593.64,2000
1.51092e+06,4.61839e+06,664698,-567.665,-3114.54,-295.459,2000
5.9197e+06,-1.96191e+06,965503,-87.2261,-192.213,-4839.02,2000
2.83213e+06,1.12797e+06,-1.34202e+06,996.066,-2215.55,1768.8,2000
1.45154e+06,2.02374e+06,3.4981e+06,-20563.6,-3384,-3992.42,2000
-4.49672e+06,-3.00041e+06,-1.48588e+06,3044.74,1851.94,225.601,2000
2.45429e+06,-171184,-1.08279e+06,-601.61,-91.1386,-73.4587,2000
1.59306e+06,2.89861e+06,608763,-910.536,-1957.66,-795.676,2000
3.73213e+06,-1.43179e+06,-2.20755e+06,-3120.42,301.195,1883.36,2000
-2.72325e+06,-1.69353e+06,3.19785e+06,2594.68,1436.66,-3219.5,2000
4.81386e+06,-1.32276e+06,-1.72923e+06,-2449.81,-4237.23,1234.84,2000
-724808,2.76659e+06,1.81077e+06,-202.924,-2364.35,-1157.26,2000
-1.54497e+06,-1.2778e+06,1.81161e+06,1318.07,1603.79,-366.704,2000
-2.65625e+06,-614304,-4.42803e+06,2508.81,990.117,2867.1,2000
-1.98945e+06,-1.73647e+06,2.9864e+06,2440.8,-250.211,-1089.04,2000
-738170,-2.47796e+06,3.29422e+06,1358.54,2812.54,-2294.46,2000
-1.88767e+06,-3.45407e+06,3.76947e+06,1484.73,2570.27,-2899.08,2000
-4.88561e+06,612952,795159,3757.07,-543.762,-461.145,2000
-446886,4.98997e+06,-1.69798e+06,133.276,-4249.27,1902.44,2000
-1.14719e+06,-2.25672e+06,-528455,248.32,2625.9,579.162,2000
2.76136e+06,1.07448e+06,-1.21733e+06,105.348,1781.45,1551.78,2000
1.4037e+06,2.67504e+06,4.73507e+06,-810.541,-2008.77,-2848.93,2000
251335,27043.3,-4.50718e+06,-907.763,-1137.22,2990.12,2000
-4.31799e+06,1.4673e+06,-1.16565e+06,3465.2,-3306.6,-2327.05,2000
-2.87606e+06,2.92701e+06,2.27676e+06,2084.61,-2632.71,-1715.31,2000
-920364,-3.74718e+06,-3.22728e+06,334.284,2832.86,2450.7,2000
-956696,-2.99113e+06,3.60813e+06,3187.67,-3124.3,-4577.03,2000
5.34635e+06,-998626,1.09671e+06,-3680.94,753.428,-725.508,2000
1.5761e+06,-2.42672e+06,4.01482e+06,-13935.4,2386.85,7788.59,2000
-4.88633e+06,335526,976793,3568.79,598.896,-1327.06,2000
-571194,1.04919e+06,-1.87455e+06,-337.949,-557.557,2541.62,2000
-5.63143e+06,-1.21499e+07,1.71191e+07,-13023.3,-95350.7,108559,2000
-23805.3,-3.01658e+06,-2.5694e+06,1459.23,3500.04,2346.86,2000
-3.53688e+06,-423994,2.96481e+06,1031.85,-430.592,-1925.8,2000
365089,398202,-3.00705e+06,-288.392,-1433.66,1870.1,2000
582082,-4.52329e+06,-584342,7435.03,-2228.93,11531.4,2000
-614236,-442234,2.33321e+06,139.024,-575.111,-1496.52,2000
1.78445e+06,4.43016e+06,-1.03682e+06,-1595.88,-1856.27,131.61,2000
-3.13378e+06,372961,2.23823e+06,1958.67,-210.46,-1322.53,2000
-2.87406e+06,-3.47183e+06,3.31555e+06,2080.96,2211.09,-2074.14,2000
-1.10911e+06,-772031,1.5149e+06,518.33,309.323,-429.217,2000
1.30438e+06,-1.65351e+06,-2.60909e+06,-8113.79,-6497.94,-1974.67,2000
-1.12895e+06,-6.45465e+06,-1.22081e+06,-3696.37,-5983.92,5679.31,2000
1.18538e+06,-5.08648e+06,-1.45344e+06,-337.196,3587.91,1137.02,2000
-2.71423e+06,2.41067e+06,1.92442e+06,1836.7,-1382.77,-1876.07,2000
3.58003e+06,3.1958e+06,1.19424e+06,-2765.32,-2786.28,-919.424,2000
46853.5,-686841,-4.6835e+06,-2711.99,449.22,3625.37,2000
-196604,-1.14741e+06,930481,-148.609,675.853,-967.344,2000
-641859,-2.99235e+06,1.50515e+06,303.188,2181.37,-1050.4,2000
-461912,3.14312e+06,-1.18224e+06,120.903,-2168.25,625.484,2000
1.67069e+06,3.18921e+06,166924,-2490.37,-49.0497,-352.588,2000
254124,301006,-1.61816e+06,34514,4220.77,-28024.7,2000
2.00801e+06,3.49807e+06,-1.04813e+06,-1142.29,-6577.59,10786.9,2000
-1.98816e+06,-3.87257e+06,2.16378e+06,1932.03,1868.2,-1012,2000
-3962.21,3.0791e+06,1.24956e+06,892.036,-1391.8,411.432,2000
-870218,2.22243e+06,-2.81978e+06,1506.73,-1326.54,1953.48,2000
290296,-3.09864e+06,-1.89979e+06,1060,-3626.68,14583.3,2000
-2.42021e+06,3.57173e+06,-546140,1096.23,-2488.79,726.308,2000
4.74993e+06,-1.1519e+06,-228023,-3731.66,470.369,1079.75,2000
-4.71799e+06,4.22067e+06,-822270,-3121.62,4162.23,-8830.31,2000
4.73262e+06,-20305,-2.9301e+06,-2903.48,225.229,2144.88,2000
2.52156e+06,1.67685e+06,3.43479e+06,2872.34,370.5,-770.739,2000
5.48311e+06,2.46997e+06,-2.97118e+06,14996.4,-1449.47,-19482.8,2000
4.55662e+06,-617625,528628,-3259.83,355.711,-189.007,2000
-4.60031e+06,-306517,1.4534e+06,3231.27,719.278,-1254.25,2000
-1.15407e+06,-3.83615e+06,-188900,1553.26,2828.32,435.869,2000
465915,5.19486e+06,2.13555e+06,-93.8794,-3005.82,-1159.14,2000
-442845,-374782,-3.68743e+06,597.748,561.761,2234.31,2000
2.08902e+06,-2.49507e+06,-491223,-2538.01,7253.59,16105.2,2000
3.95207e+06,1.82574e+06,3.36324e+06,-2862.97,-875.062,-2913.5,2000
-2.10194e+06,3.94249e+06,3.36687e+06,1159.12,-2661.23,-2653.47,2000
752636,-4.4384e+06,2.96109e+06,-724.299,2989.56,-1629.43,2000
-702816,4.1871e+06,-2.04853e+06,480.928,-2043.33,1155.06,2000
363829,1.97667e+06,-816023,-24.2644,-1214.3,616.966,2000
-5.19557e+06,1.4737e+06,83516,3783.29,-1648.59,-2925.05,2000
2.35934e+06,2.24649e+06,-3.09065e+06,-1350.42,-1908.25,2177.36,2000
-584676,1.31672e+06,1.23009e+06,1114.57,-1530.84,-738.312,2000
-440251,-1.41891e+06,5.05344e+06,391.77,1084.63,-3802.77,2000
1.84825e+06,2.39299e+06,-1.03453e+06,-675.84,-1540.08,920.932,2000
2.37222e+06,-82807.4,-1.87147e+06,-1227.68,-498.385,1243.15,2000
-572498,2.54706e+06,3.32743e+06,599.214,-1867.56,-3071.54,2000
-3.41195e+06,477479,-4.0998e+06,2530.55,-653.504,1941.99,2000
1.95705e+06,4.62134e+06,-1.68367e+06,-1803.81,-1492.52,1959.53,2000
-2.7802e+06,-4.35362e+06,-1.18377e+06,1640.41,2576.91,208.915,2000
-1.84724e+06,-4.7378e+06,1.54313e+06,1225.42,3212.92,-578.292,2000
-1.93023e+06,-4.17442e+06,2.06023e+06,-482.945,2469.18,-836.135,2000
-2.61815e+06,4.13925e+06,-795132,1377.42,-3450.52,1184.15,2000
-1.70361e+06,1.71937e+06,-1.77887e+06,1158.44,-1594.15,1637.12,2000
-926179,3.71419e+06,-1.58055e+06,20386.5,-5264.95,-17279,2000
1.08961e+06,1.16371e+07,2.52336e+06,-4067.55,57164.2,10021.2,2000
-344020,-3.38956e+06,831556,-847.178,2836.13,-1354.72,2000
434642,-846892,-1.53703e+06,-721.519,384.395,1345.12,2000
-2.20269e+06,-1.48204e+06,206995,1528.61,798.16,-536.335,2000
3994.76,-2.62157e+06,2.42066e+06,-211.655,2507.16,-1300.01,2000
-5.19788e+06,-214771,-1.72037e+06,3409.24,712.442,1081.65,2000
1.76954e+06,4.36106e+06,1.58112e+06,-18.6794,-2455.52,-771.536,2000
-2.88417e+06,-2.91376e+06,-1.78406e+06,1644.73,2012.95,1083.69,2000
779507,-633990,4.37421e+06,-710.886,123.394,-3200.76,2000
1.94549e+06,534000,3.6979e+06,-1146.95,-204.758,-2646.36,2000
-1.76471e+06,3.8104e+06,-329385,1157.17,-3073.76,-446.887,2000
2.27438e+06,745338,-2.35852e+06,-1024.88,-828.96,1493.53,2000
331688,-407868,2.26253e+06,-472.529,111.863,-588.227,2000
-918642,-4.45832e+06,-2.1699e+06,954.31,3009.98,893.317,2000
-646083,-1.0364e+06,2.45187e+06,-618.621,1568,-1078.9,2000
562249,-2.73704e+06,-2.92604e+06,-1348.53,2349.04,1702.38,2000
-3.86112e+06,1.98112e+06,-3.02023e+06,2700.3,-2685.72,3136.7,2000
