x,y,z,vx,vy,vz,temp
-579010,4.3675e+06,-1.3024e+06,-568.111,-4060.23,1998.54,2000
-2.04216e+06,-1.27016e+06,2.27239e+06,-436.472,3419.16,-8412,2000
1.36281e+06,3.80094e+06,580834,-940.553,-5119.88,-564.807,2000
5.7089e+06,-1.93965e+06,-20351.3,-2066.37,371.898,-4914.62,2000
2.50259e+06,787261,-765316,-2916.47,-4401.8,1927.14,2000
-2.6412e+06,1.25806e+06,2.52354e+06,-20095.5,-4144.81,-5806.84,2000
-3.68301e+06,-2.50329e+06,-1.44526e+06,5249.2,3187.78,142.829,2000
2.26071e+06,-182605,-1.06638e+06,-1393.58,-68.7784,280.632,2000
1.3955e+06,2.48743e+06,395498,-1109.86,-2070.4,-1057.95,2000
2.87441e+06,-1.35554e+06,-1.70578e+06,-5657.27,458.611,3190.16,2000
-2.01803e+06,-1.26164e+06,2.28023e+06,5975.13,-515.738,-4661.56,2000
4.2489e+06,-1.20815e+06,-1.50335e+06,-4419.65,780.15,1947.22,2000
-916423,2.17021e+06,1.51612e+06,-174.482,-3330.19,-2290.06,2000
-2.10632e+06,-659648,2.31913e+06,-6748.36,3852.26,4587.43,2000
-1.96148e+06,-378749,-3.92577e+06,1941.97,-1544.15,2143.01,2000
-1.45111e+06,-1.68237e+06,2.59176e+06,2884.73,795.391,-2940.69,2000
-433445,934681,2.14974e+06,1593.17,20220.1,-7150.54,2000
-1.48853e+06,-2.74974e+06,2.98938e+06,2611.69,4707.92,-5129.41,2000
-4.28591e+06,90332.5,584263,1077.62,-5333.2,-2455.85,2000
-316727,3.76213e+06,-1.63188e+06,-1313.58,-6849.54,337.876,2000
-1.18668e+06,-1.51394e+06,-448208,-8130.99,9064,5651,2000
2.64116e+06,743744,-918488,-410.667,-3492.97,1560.93,2000
1.19886e+06,2.1429e+06,3.98176e+06,-1257.04,-3387.74,-4779.89,2000
-18932.4,-320170,-3.73645e+06,-2069.5,-2666.8,5129.8,2000
-3.5956e+06,793722,-1.55916e+06,4239.53,-3269.15,-1878.95,2000
-2.32154e+06,2.30019e+06,1.75258e+06,3001.78,-1242.24,-3660.09,2000
-803173,-2.97628e+06,-2.51479e+06,1121.28,4881.51,4533.88,2000
-43607.2,-1.37429e+06,1.87437e+06,4312.14,9049.38,-9066.74,2000
4.34377e+06,-801591,898141,-6549.79,1239.26,-1294.01,2000
-1.21903e+06,-1.85361e+06,5.38009e+06,-13880.8,3296.88,5805.92,2000
-3.53274e+06,852370,727080,11458.8,5059.72,-473.736,2000
-622408,548911,-1.0856e+06,67.4067,-3921.88,3984.96,2000
-8.23394e+06,-3.12148e+07,3.88236e+07,-13007.2,-95308.5,108503,2000
449533,-2.19316e+06,-1.99491e+06,2998.4,4582.87,2677.92,2000
-2.88641e+06,-328600,2.28018e+06,3667.79,1037.5,-4106.95,2000
292893,26519.5,-2.5633e+06,-372.271,-2083.48,2391.48,2000
2.04129e+06,-4.77744e+06,1.68566e+06,7009.95,-280.724,11036.7,2000
-586201,-623602,1.93573e+06,108.175,-1323.6,-2485.97,2000
1.58404e+06,4.18821e+06,-1.11443e+06,-1243.32,-1949.18,1201.65,2000
-2.40094e+06,293012,1.67849e+06,4600.28,-747.314,-3832.62,2000
-2.32419e+06,-2.89038e+06,2.76548e+06,3477.48,3652.7,-3500.59,2000
-976100,-705367,1.42333e+06,900.466,352.162,-457.879,2000
-229591,-3.0034e+06,-2.89591e+06,-6343.98,-6592.87,-569.015,2000
-1.83359e+06,-7.5169e+06,-70739.8,-3362.18,-4698.53,5769.02,2000
1.11162e+06,-4.12064e+06,-1.15539e+06,-373.169,6273.52,1906.47,2000
-2.32879e+06,2.24715e+06,1.90799e+06,3072.76,-4085.56,981.437,2000
2.82491e+06,2.45087e+06,926964,-5001.87,-4855.01,-1824.27,2000
-185325,-596913,-3.937e+06,1258.39,161.539,3736.77,2000
-263526,-973691,683897,-476.197,970.452,-1437.5,2000
-543286,-2.40379e+06,1.22635e+06,557.103,3918.98,-1585.93,2000
-407824,2.57076e+06,-1.02817e+06,429.204,-3660.54,940.252,2000
1.97092e+06,3.0977e+06,-238450,2876.8,830.684,-4577.35,2000
7.095e+06,1.1353e+06,-7.07605e+06,33831.1,4095.88,-26698.9,2000
1.6559e+06,2.07297e+06,1.1877e+06,-2532.28,-7627.04,11242.1,2000
