x,y,z,vx,vy,vz,temp
-471910,5.14974e+06,-1.58412e+06,103.554,-1825.19,104.456,2000
-2.51384e+06,-1.27118e+06,3.5967e+06,1062.37,120.079,-2421.86,2000
1.5642e+06,4.90773e+06,690865,-400.674,-2163.05,-194.018,2000
5.87542e+06,-1.92055e+06,1.48809e+06,897.609,-565.229,-4650.2,2000
2.89072e+06,1.18254e+06,-1.49404e+06,-1041.82,-281.751,1927.94,2000
3.4386e+06,2.3367e+06,3.86314e+06,-3075.27,-1613.4,-1672.81,2000
-4.77915e+06,-3.17293e+06,-1.50973e+06,2097.93,1288.09,194.112,2000
2.49745e+06,-166650,-1.07082e+06,-199.995,124.907,-74.8889,2000
1.67894e+06,3.09061e+06,676822,-638.714,-1516.81,-445.963,2000
4.01898e+06,-1.45946e+06,-2.38332e+06,-2107.15,206.741,1318.25,2000
-2.96168e+06,-1.82364e+06,3.4927e+06,1742.46,946.639,-2173.48,2000
5.13686e+06,-1.19732e+06,-1.89758e+06,-2375.84,-503.576,1217.9,2000
-713892,2.98401e+06,1.91397e+06,-35.1543,-1606.38,-746.47,2000
-1.66233e+06,-1.42004e+06,1.8517e+06,844.518,1007.42,-375.718,2000
-2.88029e+06,-703844,-4.69878e+06,1610.44,647.845,2037.08,2000
-2.26544e+06,-1.67014e+06,3.04856e+06,2971.19,-1041.94,36.9109,2000
-842447,-2.71143e+06,3.48266e+06,716.784,1648.36,-1393.7,2000
-2.02637e+06,-3.69094e+06,4.0371e+06,1039.9,1746.15,-1980.91,2000
-5.23557e+06,658329,843077,2608.86,-301.707,-390.673,2000
-462811,5.36333e+06,-1.84698e+06,143.25,-2697.76,1009.22,2000
-1.1731e+06,-2.49402e+06,-580963,210.931,1713.28,376.425,2000
3.07038e+06,1.02224e+06,-1.40164e+06,-2467.51,161.154,1195.64,2000
1.48101e+06,2.86157e+06,5.00067e+06,-584.492,-1388.9,-1982.86,2000
332667,129830,-4.78537e+06,-582.567,-743.046,2070.83,2000
-4.69319e+06,1.82317e+06,-868893,-862.951,-1233.82,-4056.39,2000
-3.06821e+06,3.172e+06,2.43539e+06,1414.28,-1828.77,-1174.96,2000
-956705,-4.00553e+06,-3.4567e+06,313.688,1877.5,1699.16,2000
-1.03017e+06,-3.27935e+06,3.90631e+06,1301.2,2201.15,-3100.33,2000
5.68565e+06,-1.06978e+06,1.16389e+06,-2506.39,544.336,-503.659,2000
2.82161e+06,-2.64671e+06,3.34248e+06,-1805.44,2442.6,-233.79,2000
-5.21594e+06,282916,1.0981e+06,2436.38,377.625,-889.591,2000
-548757,1.10873e+06,-2.09816e+06,-121.026,-476.718,1569.55,2000
-4.19512e+06,-1.6565e+06,5.16949e+06,-13155.8,-95469.6,108794,2000
-152785,-3.34206e+06,-2.77952e+06,946.034,2426.65,1552.3,2000
-3.64453e+06,-415790,3.15482e+06,820.561,111.873,-1444.6,2000
389404,528205,-3.18819e+06,-171.191,-932.574,1382.18,2000
-243934,-4.22417e+06,-1.84472e+06,7536.05,-3159.35,11305.9,2000
-627405,-390148,2.46901e+06,110.217,-365.331,-992.863,2000
1.9286e+06,4.61438e+06,-1.05801e+06,-1044.17,-1442.01,214.059,2000
-3.31276e+06,392317,2.35908e+06,1305.08,-138.992,-877.67,2000
-3.06732e+06,-3.67836e+06,3.5068e+06,1439.61,1542.37,-1418.74,2000
-1.15641e+06,-799964,1.55891e+06,354.054,211.696,-367.485,2000
2.18457e+06,-935777,-2.35126e+06,-7870.58,-6493.17,-2689.3,2000
-710956,-5.74889e+06,-1.83616e+06,-3911.16,-6891.13,5485.2,2000
1.21861e+06,-5.41774e+06,-1.56228e+06,-264.277,2441.03,850.453,2000
