x,y,z,vx,vy,vz,temp
-455578,4.89281e+06,-1.59188e+06,207.351,-2267.78,-575.087,2000
-2.35453e+06,-1.25816e+06,3.22969e+06,1579.72,90.2377,-3706.55,2000
1.50516e+06,4.58674e+06,661687,-582.909,-3205.35,-305.701,2000
5.91833e+06,-1.96365e+06,917035,-178.275,-159.16,-4853.03,2000
2.84139e+06,1.10344e+06,-1.32058e+06,825.221,-2706.31,2565.62,2000
1.24587e+06,1.9896e+06,3.45766e+06,-20571.2,-3438.21,-4087.62,2000
-4.46577e+06,-2.98158e+06,-1.48362e+06,3136.17,1908.52,225.518,2000
2.44808e+06,-172088,-1.08347e+06,-637.424,-89.7744,-62.042,2000
1.58386e+06,2.87885e+06,600611,-928.151,-1991.36,-831.273,2000
3.70038e+06,-1.42872e+06,-2.18841e+06,-3219.79,311.626,1938.55,2000
-2.69687e+06,-1.67887e+06,3.16504e+06,2673.47,1489.68,-3330.16,2000
4.81033e+06,-1.33738e+06,-1.73667e+06,-853.453,331.536,-524.229,2000
-727011,2.74252e+06,1.79895e+06,-235.038,-2442.64,-1202.02,2000
-1.5315e+06,-1.26139e+06,1.80798e+06,1370.76,1672.21,-358.46,2000
-2.6306e+06,-604212,-4.39897e+06,2611.13,1024.78,2937.47,2000
-1.96494e+06,-1.73866e+06,2.97502e+06,2460.44,-194.174,-1177.69,2000
-725336,-2.44804e+06,3.2702e+06,1266.49,3101.28,-2431.18,2000
-1.87258e+06,-3.42792e+06,3.73999e+06,1527.87,2651.49,-2988.85,2000
-4.84744e+06,607343,790550,3866.3,-575.426,-460.358,2000
-445658,4.94612e+06,-1.67765e+06,111.333,-4507.03,2159.16,2000
-1.14472e+06,-2.22995e+06,-522559,244.598,2719.08,598.266,2000
2.77313e+06,1.08286e+06,-1.19662e+06,1495.66,39.4619,2345.7,2000
1.39549e+06,2.65462e+06,4.70612e+06,-830.548,-2069.27,-2932.25,2000
242069,15448.9,-4.47682e+06,-942.322,-1178.02,3073.11,2000
-4.28382e+06,1.43413e+06,-1.18875e+06,3376.29,-3324.57,-2292.97,2000
