x,y,z,vx,vy,vz,temp
-528112,4.64742e+06,-1.45224e+06,-714.266,-2951.23,1775.53,2000
-2.15789e+06,-1.25388e+06,2.7486e+06,1943.94,-58.5531,-5078.15,2000
1.43108e+06,4.17623e+06,620941,-770.049,-4265.96,-445.071,2000
5.84175e+06,-1.96154e+06,376035,-1222.06,186.235,-4972.76,2000
2.76237e+06,1.00422e+06,-912282,-1750.01,-1168.56,2466.47,2000
-1.01563e+06,1.58313e+06,2.95409e+06,-20473.1,-3940.74,-5007.45,2000
-4.06139e+06,-2.73455e+06,-1.45947e+06,4240.36,2597.83,204.918,2000
2.35683e+06,-179186,-1.08145e+06,-1029.85,-37.8134,102.005,2000
1.4744e+06,2.6434e+06,483845,-1008.15,-2228.98,-1351.37,2000
3.27912e+06,-1.38909e+06,-1.93899e+06,-4485.55,393.809,2628.01,2000
-2.35348e+06,-1.47808e+06,2.72286e+06,3577.85,2214.87,-4797.96,2000
4.55526e+06,-1.26707e+06,-1.63902e+06,-3233.45,705.842,1434.3,2000
-821271,2.42573e+06,1.63065e+06,-3324.89,-2920.86,-1978.52,2000
-1.54967e+06,-977428,1.92212e+06,-7146.99,4016.33,5242.2,2000
-2.26003e+06,-469327,-4.04639e+06,4439.98,1439.77,3160.98,2000
-1.67796e+06,-1.72873e+06,2.79348e+06,2753.98,367.589,-2123.89,2000
-555171,-695635,2.70425e+06,1479.13,20499.1,-6687.13,2000
-1.67492e+06,-3.08171e+06,3.35338e+06,2087.87,3674.71,-4053.69,2000
-4.35468e+06,502390,751234,4950.29,-2072.51,64.3276,2000
-335379,4.31264e+06,-1.62433e+06,1048.37,-6332.38,92.6227,2000
-1.1406e+06,-1.86768e+06,-434987,-481.422,3876.3,1175.61,2000
2.60779e+06,915582,-947238,-2762.92,-131.269,2626.07,2000
1.29143e+06,2.38855e+06,4.32971e+06,-1061.07,-2774.01,-3930.34,2000
114717,-145587,-4.08899e+06,-1363.87,-1788.75,3967.23,2000
-3.91557e+06,1.06366e+06,-1.39831e+06,3698.19,-3556.19,-1758.85,2000
-2.57534e+06,2.54925e+06,2.02836e+06,2964.83,-3713.73,-2473.05,2000
-875153,-3.33562e+06,-2.854e+06,679.733,4109.99,3950.26,2000
-396927,-2.07682e+06,2.58103e+06,4479.96,8452.74,-8564.01,2000
4.81405e+06,-892046,991402,-5240.12,1027.18,-1040.68,2000
-102995,-2.10581e+06,4.88462e+06,-13996.5,2975.09,6618.5,2000
-4.37065e+06,450072,772278,5233.15,2059.05,-2444.86,2000
-614890,844145,-1.3996e+06,-196.149,-3576.86,3982.19,2000
-7.19325e+06,-2.35897e+07,3.0143e+07,-13010.3,-95318.3,108515,2000
220678,-2.54616e+06,-2.22397e+06,2649.6,4206.02,3030.92,2000
-3.16685e+06,-405388,2.59916e+06,3430.69,895.122,-3775.7,2000
323280,192678,-2.75206e+06,-383.29,-1972.18,2301.03,2000
1.46898e+06,-4.72315e+06,792202,7291.63,-1101.26,11298.4,2000
-596459,-532096,2.11803e+06,140.404,-972.687,-2087.6,2000
1.59142e+06,4.25338e+06,-1.07122e+06,-445.463,-772.486,-874.382,2000
-2.74971e+06,344688,1.96425e+06,4121.99,-541.167,-3308.12,2000
-2.57783e+06,-3.15803e+06,3.02015e+06,2872.67,3042.2,-2862.08,2000
-1.03787e+06,-731254,1.4603e+06,658.5,336.877,-457.036,2000
314458,-2.44134e+06,-2.81395e+06,-7845.28,-7352.06,-1600.25,2000
-1.5597e+06,-7.1225e+06,-532509,-3488.35,-5175.02,5769.51,2000
1.14163e+06,-4.57113e+06,-1.29351e+06,-377.543,5038.06,1552.64,2000
-2.50027e+06,2.36237e+06,1.80879e+06,1627.53,-103.926,716.62,2000
3.18031e+06,2.79877e+06,1.05537e+06,-3933.33,-3871.96,-1387.67,2000
-159849,-659198,-4.22531e+06,-1323.74,510.139,3991.44,2000
-228585,-1.04926e+06,793738,-397.116,900.738,-1280.8,2000
-587467,-2.68304e+06,1.35032e+06,539.146,3059.36,-1458.53,2000
