x,y,z,vx,vy,vz,temp
-466302,5.05091e+06,-1.58058e+06,123.462,-2116.78,27.9571,2000
-2.45506e+06,-1.26532e+06,3.46243e+06,1284.3,112.674,-2941.42,2000
1.54225e+06,4.78914e+06,680308,-476.018,-2576.75,-230.989,2000
5.90896e+06,-1.94445e+06,1.25314e+06,452.69,-394.192,-4743.95,2000
2.82653e+06,1.17466e+06,-1.38883e+06,-1670.46,166.773,2049.52,2000
2.68282e+06,2.21176e+06,3.72289e+06,-20389.2,-2873.58,-3489.01,2000
-4.66368e+06,-3.10209e+06,-1.49934e+06,2516.52,1539.54,219.387,2000
2.48377e+06,-166105,-1.07673e+06,-370.409,-60.8721,-124.619,2000
1.64375e+06,3.00955e+06,650618,-767.054,-1723.76,-601.779,2000
3.90239e+06,-1.44814e+06,-2.31111e+06,-2552.07,245.506,1567.15,2000
-2.86496e+06,-1.7711e+06,3.37281e+06,2122.02,1153.37,-2618.8,2000
5.00506e+06,-1.22961e+06,-1.83e+06,-2895.89,-823.121,1489.91,2000
-716779,2.89544e+06,1.87258e+06,-84.6884,-1933.41,-907.742,2000
-1.61556e+06,-1.36351e+06,1.83373e+06,1036.88,1260.46,-358.972,2000
-2.79056e+06,-667815,-4.58709e+06,1979.6,793.174,2422.45,2000
-2.13461e+06,-1.7107e+06,3.03534e+06,2445.87,-629.321,-519.657,2000
-802185,-2.61905e+06,3.4057e+06,891.68,2046.68,-1676.92,2000
-1.9694e+06,-3.59448e+06,3.92799e+06,1237.37,2108.32,-2381,2000
-5.09212e+06,640927,822310,3120.92,-395.566,-436.399,2000
-455678,5.21388e+06,-1.79018e+06,146.836,-3284.16,1276.54,2000
-1.1619e+06,-2.39852e+06,-559872,235.85,2103.35,466.411,2000
2.92891e+06,1.03462e+06,-1.33094e+06,-3200.17,338.504,1699.21,2000
1.44892e+06,2.78518e+06,4.89169e+06,-694.777,-1661.55,-2368.8,2000
300132,88477.8,-4.67148e+06,-719.209,-910.85,2479.36,2000
-4.53702e+06,1.66031e+06,-1.02502e+06,3760.47,-3130.69,-2373.68,2000
-2.99e+06,3.07155e+06,2.37061e+06,1710.69,-2183.74,-1412.79,2000
-940176,-3.90152e+06,-3.36265e+06,335.149,2292.68,2055.48,2000
-984180,-3.15073e+06,3.76347e+06,1792.81,-962.486,-3180.6,2000
5.54738e+06,-1.04027e+06,1.13637e+06,-3019.04,634.947,-597.355,2000
2.40619e+06,-2.56245e+06,3.53492e+06,-13693.3,2152.69,8176.43,2000
-5.08152e+06,303900,1.04889e+06,2934.47,462.452,-1077.65,2000
-556158,1.08313e+06,-2.00975e+06,-178.936,-543.969,1968.7,2000
-4.84943e+06,-6.42782e+06,1.06039e+07,-13049.4,-95392.8,108624,2000
-101289,-3.20883e+06,-2.69446e+06,1121.83,2900.01,1847.81,2000
-3.59905e+06,-413233,3.07552e+06,986.973,-19.0568,-1716.71,2000
379927,476312,-3.11249e+06,-207.631,-1145.06,1640.06,2000
134185,-4.37255e+06,-1.27577e+06,7540.04,-2793.74,11479.2,2000
-621614,-410938,2.41428e+06,118.944,-465.65,-1195.98,2000
1.87054e+06,4.53651e+06,-1.04736e+06,-1277.36,-1663.23,205.345,2000
-3.2403e+06,384517,2.31021e+06,1591.06,-172.684,-1074.74,2000
-2.98827e+06,-3.59359e+06,3.42872e+06,1720.28,1842.66,-1700.79,2000
-1.13721e+06,-788772,1.53943e+06,412.664,239.904,-400.43,2000
1.78782e+06,-1.26142e+06,-2.47852e+06,-7999.72,-6551.5,-2389.01,2000
-903856,-6.08208e+06,-1.55906e+06,-3809.35,-6452.64,5589.74,2000
1.20455e+06,-5.28279e+06,-1.51665e+06,-298.992,2950.08,972.027,2000
-2.81269e+06,2.49086e+06,2.02433e+06,1446.27,-1265.35,-1474.54,2000
3.731e+06,3.34841e+06,1.24274e+06,-2266.06,-2295.52,-702.945,2000
90029.1,-784076,-4.79843e+06,315.728,927.136,1622.7,2000
-188395,-1.18409e+06,983749,-123.989,546.488,-806.685,2000
-659753,-3.11242e+06,1.56203e+06,290.534,1808.41,-866.411,2000
-467850,3.26266e+06,-1.21622e+06,85.3861,-1803.71,500.224,2000
1.67547e+06,3.3526e+06,118878,246.114,-1036.17,1042.47,2000
-1.12913e+06,150673,-484682,1511.36,-563.055,-650.641,2000
2.06606e+06,3.88306e+06,-1.69029e+06,-851.195,-6239.15,10579.6,2000
-2.09524e+06,-3.97739e+06,2.21923e+06,1613.66,1608.24,-837.716,2000
-4015.28,3.2332e+06,1.30718e+06,-1020.23,-2122.95,-1382.36,2000
-950453,2.29579e+06,-2.92654e+06,1184.49,-1116.52,1597.77,2000
222285,-2.87281e+06,-2.78059e+06,1134.83,-3454.31,14931.4,2000
-2.48046e+06,3.70838e+06,-586379,897.719,-2071.55,617.061,2000
4.95293e+06,-1.17883e+06,-285443,-3037.71,425.955,838.172,2000
-4.51901e+06,3.95987e+06,-290678,-3523.07,4543.53,-8886.15,2000
4.89125e+06,-32329.6,-3.0479e+06,-2382.73,176.188,1779.86,2000
2.33402e+06,1.65235e+06,3.40937e+06,2159.07,154.009,2020.78,2000
4.57055e+06,2.55044e+06,-1.79508e+06,15445.4,-1220.12,-19764.4,2000
4.73348e+06,-637679,538584,-2638.94,310.129,-147.811,2000
-4.77715e+06,-346107,1.52177e+06,2662.04,599.863,-1024.36,2000
-1.23889e+06,-3.99132e+06,-212682,1273.72,2340.39,356.113,2000
471218,5.36022e+06,2.19885e+06,-81.628,-2501.51,-951.28,2000
-473640,-404543,-3.81093e+06,416.208,440.821,1851.96,2000
2.23821e+06,-2.92291e+06,-1.4583e+06,-2463.94,7001.28,16092.4,2000
4.10982e+06,1.87474e+06,3.52275e+06,-2387.74,-769.189,-2410.25,2000
-2.16614e+06,4.08921e+06,3.51331e+06,975.865,-2228.73,-2225.69,2000
794007,-4.60414e+06,3.04941e+06,-653.906,2530.31,-1312.57,2000
-728120,4.30078e+06,-2.11081e+06,364.059,-1741.08,927.288,2000
365344,2.04389e+06,-850724,-23.4798,-1024.84,530.899,2000
-5.39979e+06,1.56788e+06,256106,3027.86,-1489.73,-2828.73,2000
2.4336e+06,2.35058e+06,-3.20987e+06,-1122.34,-1561.69,1795.9,2000
-639582,1.39697e+06,1.27249e+06,753.332,-1149.69,-650.983,2000
-461460,-1.47844e+06,5.26192e+06,309.837,903.029,-3142.24,2000
1.88568e+06,2.47829e+06,-1.08599e+06,-568.187,-1294.49,789.976,2000
2.44179e+06,-54846.5,-1.93889e+06,-1091.79,-408.925,1011.34,2000
-605458,2.64884e+06,3.49989e+06,501.825,-1517.58,-2681.7,2000
-3.54997e+06,512413,-4.20755e+06,2068.98,-514.856,1644.35,2000
2.05417e+06,4.707e+06,-1.78456e+06,-1434.85,-1353.52,1427.73,2000
-2.87356e+06,-4.49553e+06,-1.19898e+06,1419.79,2142.21,267.438,2000
-1.91517e+06,-4.91414e+06,1.57579e+06,1030.76,2656.73,-506.498,2000
-1.91297e+06,-4.31544e+06,2.11075e+06,-160.174,2176.16,-812.718,2000
-2.69367e+06,4.32832e+06,-859807,1140.95,-2841.07,980.26,2000
-1.76597e+06,1.80617e+06,-1.869e+06,911.475,-1280.08,1352.02,2000
-2.14152e+06,4.02164e+06,-532010,20121.4,-4896.98,-17633.3,2000
1.33309e+06,8.20144e+06,1.9208e+06,-4043.33,57384.1,10070.8,2000
-294402,-3.5474e+06,908431,-809.353,2425.79,-1201.25,2000
473510,-867251,-1.61061e+06,-573.688,301.234,1103.62,2000
-2.28759e+06,-1.52601e+06,236106,1292.59,666.944,-434.642,2000
14372,-2.75809e+06,2.49228e+06,-139.494,2043.37,-1099.06,2000
-5.38503e+06,-254168,-1.77988e+06,2825.15,600.35,900.87,2000
1.7725e+06,4.49676e+06,1.62441e+06,-71.8074,-2062.48,-667.353,2000
-2.97523e+06,-3.02417e+06,-1.84459e+06,1385.04,1667.53,927.259,2000
818259,-640902,4.54974e+06,-581.141,107.568,-2644.27,2000
2.00771e+06,544589,3.84371e+06,-928.707,-152.166,-2209.83,2000
-1.82377e+06,3.97841e+06,-309145,851.163,-2524.99,-224.459,2000
2.33087e+06,792318,-2.44048e+06,-862.93,-738.464,1248.61,2000
357145,-413032,2.29559e+06,-375.912,66.6002,-507.042,2000
-973908,-4.6243e+06,-2.21979e+06,883.09,2517.55,767.688,2000
-621274,-1.10666e+06,2.51089e+06,-278.607,907.713,-893.071,2000
641775,-2.86644e+06,-3.02191e+06,-1276.67,1943.42,1485.65,2000
