x,y,z,vx,vy,vz,temp
-484520,5.38645e+06,-1.60507e+06,19.8151,-413.578,45.805,2000
-2.64942e+06,-1.28912e+06,3.89957e+06,234.307,34.7195,-513.63,2000
1.61657e+06,5.18309e+06,717215,-92.4873,-474.29,-45.1035,2000
5.49984e+06,-1.73737e+06,2.39576e+06,570.974,-256.247,-1472.77,2000
3.01596e+06,1.23002e+06,-1.72501e+06,-209.666,-96.6394,376.148,2000
3.74409e+06,2.5197e+06,4.089e+06,-467.219,-301.999,-399.383,2000
-5.0475e+06,-3.33578e+06,-1.53592e+06,463.056,278.701,47.1813,2000
2.53652e+06,-191045,-1.07952e+06,-71.8696,26.2355,23.0334,2000
1.76226e+06,3.293e+06,730206,-147.71,-350.834,-88.7915,2000
4.28478e+06,-1.48661e+06,-2.55459e+06,-454.596,50.8769,303.583,2000
-3.18108e+06,-1.94162e+06,3.76604e+06,374.431,199.579,-463.413,2000
5.4358e+06,-1.14828e+06,-2.05431e+06,-509.638,-63.3739,278.863,2000
-713467,3.18623e+06,2.00708e+06,6.49611,-343.569,-156.802,2000
-1.76934e+06,-1.54402e+06,1.90375e+06,182.828,206.251,-92.1781,2000
-3.08114e+06,-785897,-4.95965e+06,342.436,146.031,450.685,2000
-2.36022e+06,-1.89121e+06,3.31344e+06,82.2732,349.366,-454.62,2000
-930273,-2.91182e+06,3.66147e+06,146.408,328.303,-310.795,2000
-2.1619e+06,-3.91154e+06,4.29137e+06,240.054,376.374,-442.846,2000
-5.5674e+06,689730,896724,568.396,-42.9801,-97.0175,2000
-481786,5.7012e+06,-1.97144e+06,32.3399,-574.154,208.376,2000
-1.20328e+06,-2.70458e+06,-627857,57.954,352.331,78.852,2000
3.36335e+06,1.01748e+06,-1.5455e+06,-476.211,-17.4734,240.498,2000
1.55556e+06,3.03815e+06,5.25377e+06,-128.43,-303.042,-437.549,2000
405217,222250,-5.0497e+06,-124.433,-156.064,456.342,2000
-4.81232e+06,1.82954e+06,-693108,269.443,-45.3276,-151.29,2000
-3.24353e+06,3.40513e+06,2.58494e+06,284.405,-401.027,-252.936,2000
-998156,-4.24479e+06,-3.673e+06,74.1207,413.118,372.791,2000
-1.151e+06,-3.5284e+06,4.25468e+06,170.19,395.697,-573.069,2000
6.00375e+06,-1.14292e+06,1.23205e+06,-547.676,138.695,-129.733,2000
3.02793e+06,-2.9575e+06,3.35063e+06,-333.285,488.592,-69.4482,2000
-5.52487e+06,233333,1.21074e+06,529.492,88.1128,-191.968,2000
-536640,1.17189e+06,-2.29061e+06,-16.0012,-111.522,319.836,2000
-4.21613e+06,-45270.2,3.68642e+06,437.896,-4.11693,-615.722,2000
-266807,-3.64812e+06,-2.9777e+06,182.706,515.151,341.42,2000
-3.75392e+06,-433773,3.34189e+06,198.999,31.1616,-327.684,2000
411209,644074,-3.36545e+06,-38.9832,-195.515,306.991,2000
-716510,-4.2116e+06,-2.52012e+06,292.466,365.103,369.329,2000
-643727,-345295,2.59548e+06,31.4504,-74.3615,-216.512,2000
2.05955e+06,4.80377e+06,-1.08963e+06,-223.749,-333.596,61.3998,2000
-3.47284e+06,412434,2.47481e+06,268.394,-34.5115,-201.922,2000
-3.25229e+06,-3.87459e+06,3.68738e+06,321.338,337.555,-310.359,2000
-1.2031e+06,-825928,1.60787e+06,82.1634,40.9245,-81.3208,2000
2.27682e+06,-871655,-2.5969e+06,-53.956,56.2363,419.438,2000
-345908,-5.23028e+06,-2.37777e+06,-109.902,311.46,360.967,2000
1.2555e+06,-5.72707e+06,-1.67623e+06,-60.3786,537.959,191.516,2000
-3.01054e+06,2.68826e+06,2.25207e+06,221.167,-206.622,-284.441,2000
4.07307e+06,3.69516e+06,1.34394e+06,-406.128,-413.924,-117.692,2000
52099,-880181,-5.07514e+06,35.3392,92.5598,352.715,2000
