x,y,z,vx,vy,vz,temp
-633253,3.88361e+06,-1.08631e+06,-504.252,-5635.07,2286.82,2000
-1.9478e+06,-873859,1.54129e+06,1233,4733.85,-7056.11,2000
1.25669e+06,3.2275e+06,515276,-1180.44,-6389.53,-743.76,2000
5.45202e+06,-1.8916e+06,-506430,-3033.9,575.533,-4808.84,2000
2.39196e+06,465532,-521447,-659.041,-3024.19,2521.94,2000
-4.59372e+06,823242,1.89417e+06,-18895.5,-4489.72,-6670.67,2000
-3.07256e+06,-2.14067e+06,-1.4462e+06,7142.48,4099.51,-284.467,2000
2.09144e+06,-194715,-1.02711e+06,-2031.44,-155.918,517.974,2000
1.2533e+06,2.26075e+06,261876,-1835.3,-2414.48,-1728.43,2000
2.20765e+06,-1.30575e+06,-1.35507e+06,-7810.69,586.261,3662.03,2000
-1.63592e+06,-1.21752e+06,1.63268e+06,4075.26,1307.11,-7094.97,2000
3.72366e+06,-1.12221e+06,-1.27175e+06,-6076.13,930.881,2767.5,2000
-754707,1.89514e+06,1.11117e+06,2697.25,-2998.04,-4288.73,2000
-2.73939e+06,-278775,2.69566e+06,-5814.85,3793.49,2873.42,2000
-1.76103e+06,-500578,-3.51189e+06,2324.73,-870.789,5416.23,2000
-1.16321e+06,-1.56202e+06,2.22819e+06,2909.31,1732.55,-4414.51,2000
-237771,2.91748e+06,1.38331e+06,2074.3,19136,-8199.51,2000
-1.20877e+06,-2.20954e+06,2.5676e+06,2532.8,5141.44,-4047.01,2000
-4.09552e+06,-436160,332459,2727.79,-5113.75,-2590.47,2000
-502706,3.0759e+06,-1.51894e+06,-2268.63,-6898.58,2071.25,2000
-1.8895e+06,-754056,55548.1,-6617.61,7029.52,4424.03,2000
2.50378e+06,418943,-640946,-2168.68,-3261.51,3925.26,2000
1.05983e+06,1.75375e+06,3.43925e+06,-1509.82,-4436.96,-6115.24,2000
-218118,-638755,-3.14943e+06,-1919.94,-3421.6,6420.34,2000
-3.12762e+06,466364,-1.70167e+06,5232.86,-3273.18,-903.478,2000
-1.95994e+06,2.09176e+06,1.37824e+06,4192.94,-3041.34,-3957.74,2000
-659260,-2.43222e+06,-2.01928e+06,1765.35,6046.74,5410.51,2000
379624,-448763,951801,4154.44,9282.27,-9346.58,2000
3.57461e+06,-663895,746998,-9216.19,1218.8,-1743.4,2000
