x,y,z,vx,vy,vz,temp
-573279,4.40741e+06,-1.32221e+06,-580.782,-3906.5,1959.89,2000
-2.03593e+06,-1.27443e+06,2.34848e+06,750.555,-841.929,-6597.88,2000
1.37211e+06,3.85164e+06,586404,-917.461,-5007.86,-547.56,2000
5.72911e+06,-1.94325e+06,28827.3,-1966.99,343.718,-4921.9,2000
2.53578e+06,830922,-783569,-3744.43,-4210.78,1689.95,2000
-2.43989e+06,1.29937e+06,2.58108e+06,-20172.7,-4114.53,-5689.81,2000
-3.73487e+06,-2.53482e+06,-1.44675e+06,5108.89,3110.85,155.118,2000
2.2744e+06,-181978,-1.06908e+06,-1338.45,-56.14,257.453,2000
1.40642e+06,2.50793e+06,405929,-1070.12,-2025.21,-1026.13,2000
2.93025e+06,-1.36009e+06,-1.73736e+06,-5497.07,449.306,3120.39,2000
-2.07964e+06,-1.28593e+06,2.33322e+06,4793.75,3640.72,-6107.2,2000
4.2924e+06,-1.21589e+06,-1.52254e+06,-4266.52,765.9,1883.78,2000
-914949,2.20359e+06,1.53807e+06,-127.155,-3345.71,-2082.68,2000
-2.03855e+06,-698343,2.27271e+06,-6812.16,3891.4,4705.38,2000
-1.9816e+06,-364071,-3.94275e+06,2162.29,-1222.95,911.323,2000
-1.47994e+06,-1.69005e+06,2.62064e+06,2880.09,736.821,-2825.69,2000
-449270,732332,2.22096e+06,1570.42,20255.5,-7086.93,2000
-1.51424e+06,-2.79602e+06,3.03988e+06,2523.51,4536.23,-4956.19,2000
-4.29593e+06,143658,608713,910.29,-5330.89,-2430.69,2000
-304257,3.83117e+06,-1.63378e+06,-1127.49,-7000.95,-19.4589,2000
-1.17535e+06,-1.57561e+06,-449551,378.335,5099.56,-802.8,2000
2.64402e+06,779085,-932323,-118.032,-3580.19,1136.35,2000
1.21131e+06,2.17638e+06,4.02904e+06,-1230.53,-3300.9,-4665.46,2000
1576.17,-293924,-3.78666e+06,-2017.7,-2568.05,4880.56,2000
-3.63769e+06,826407,-1.54005e+06,4173.25,-3268.25,-1948.42,2000
