x,y,z,vx,vy,vz,temp
-473913,5.18502e+06,-1.58635e+06,95.8429,-1695.19,117.401,2000
-2.53428e+06,-1.27356e+06,3.64322e+06,977.946,117.609,-2220.37,2000
1.57194e+06,4.94942e+06,694740,-371.623,-1994.89,-191.851,2000
5.85577e+06,-1.90861e+06,1.58071e+06,1075.69,-632.864,-4609.25,2000
2.91048e+06,1.18834e+06,-1.53085e+06,-932.313,-295.968,1745.11,2000
3.49339e+06,2.3666e+06,3.89602e+06,-2455.32,-1387.09,-1599.99,2000
-4.81957e+06,-3.19773e+06,-1.5135e+06,1936.45,1186.65,182.293,2000
2.5016e+06,-169983,-1.07011e+06,-225.244,198.291,7.90199,2000
1.69124e+06,3.12018e+06,685203,-588.905,-1436.7,-390.332,2000
4.0595e+06,-1.46345e+06,-2.40876e+06,-1936.46,191.633,1221.5,2000
-2.99516e+06,-1.84181e+06,3.53454e+06,1599.19,865.705,-2001.37,2000
5.18253e+06,-1.18803e+06,-1.92102e+06,-2181.97,-425.103,1122.02,2000
-713305,3.01492e+06,1.92831e+06,-23.535,-1478.89,-684.808,2000
-1.67859e+06,-1.43932e+06,1.85912e+06,778.761,918.395,-362.43,2000
-2.91119e+06,-716285,-4.73806e+06,1473.94,594,1882.78,2000
-2.32583e+06,-1.68089e+06,3.06736e+06,537.646,2847.93,-2702.42,2000
-856156,-2.74298e+06,3.50952e+06,651.773,1500.52,-1287.18,2000
-2.04645e+06,-3.72453e+06,4.07526e+06,964.324,1606.08,-1827.86,2000
-5.28583e+06,664035,850694,2406.76,-267.205,-369.605,2000
-465625,5.41514e+06,-1.86632e+06,136.677,-2473.34,920.7,2000
-1.17721e+06,-2.52684e+06,-588160,200.159,1562.08,341.679,2000
3.11733e+06,1.0195e+06,-1.42437e+06,-2218.85,111.905,1073.81,2000
1.49227e+06,2.88832e+06,5.03887e+06,-539.413,-1281.22,-1829.91,2000
343839,144093,-4.82527e+06,-532.553,-680.579,1911.43,2000
-4.69502e+06,1.82573e+06,-814530,521.921,116.647,-1935.12,2000
-3.0954e+06,3.20724e+06,2.45802e+06,1299.58,-1688.53,-1083.35,2000
-962786,-4.04168e+06,-3.4894e+06,293.083,1731.41,1564.26,2000
-1.05325e+06,-3.32047e+06,3.96367e+06,1023.73,1917.59,-2651.27,2000
5.7339e+06,-1.08033e+06,1.17364e+06,-2308.85,508.699,-469.311,2000
2.85549e+06,-2.69686e+06,3.34123e+06,-1581.97,2448.56,177.108,2000
-5.26282e+06,275653,1.11522e+06,2242.62,347.798,-819.484,2000
-546501,1.11798e+06,-2.12818e+06,-104.106,-445.968,1427.41,2000
-3.98159e+06,-36392,3.33771e+06,2817.99,577.959,-4714.24,2000
-171077,-3.38892e+06,-2.80945e+06,875.59,2252.33,1433.69,2000
-3.66026e+06,-418332,3.18265e+06,755.646,132.844,-1336.29,2000
392696,546114,-3.21485e+06,-157.35,-854.926,1278.48,2000
-394295,-4.1595e+06,-2.07055e+06,7498.98,-3314.73,11277,2000
-629592,-383186,2.48814e+06,108.524,-330.439,-916.183,2000
1.94865e+06,4.64231e+06,-1.06224e+06,-957.191,-1345.55,207.961,2000
-3.33791e+06,395021,2.37594e+06,1205.77,-129.792,-809.286,2000
-3.09508e+06,-3.70806e+06,3.53412e+06,1331.11,1422.4,-1308.43,2000
-1.16327e+06,-804076,1.56609e+06,330.286,197.914,-348.358,2000
2.26274e+06,-857144,-2.3616e+06,118.899,-327.906,2786.17,2000
-632315,-5.60931e+06,-1.94534e+06,-3954.89,-7075.66,5428.23,2000
1.22378e+06,-5.46468e+06,-1.57881e+06,-252.211,2243.77,799.92,2000
-2.8995e+06,2.57183e+06,2.11493e+06,1035.54,-1034.51,-1120.42,2000
3.87115e+06,3.49037e+06,1.28498e+06,-1736.53,-1759.06,-512.289,2000
72377.5,-830450,-4.90589e+06,196.545,483.719,1395.08,2000
