x,y,z,vx,vy,vz,temp
-460820,4.96217e+06,-1.58237e+06,152.541,-2300.05,-143.679,2000
-2.40014e+06,-1.26103e+06,3.336e+06,1456.11,101.424,-3371.96,2000
1.52197e+06,4.67895e+06,670347,-536.095,-2928.67,-266.864,2000
5.91972e+06,-1.95744e+06,1.06201e+06,93.8059,-258.825,-4809.46,2000
2.81096e+06,1.16654e+06,-1.36804e+06,1088.78,-1589.36,750.945,2000
1.8628e+06,2.09024e+06,3.57627e+06,-20569.6,-3243.2,-3821.76,2000
-4.5559e+06,-3.0364e+06,-1.49039e+06,2865.29,1742.5,225.537,2000
2.46564e+06,-169349,-1.08113e+06,-528.965,-91.3724,-93.5971,2000
1.61091e+06,2.93709e+06,624010,-870.802,-1887.39,-725.629,2000
3.79269e+06,-1.43762e+06,-2.24418e+06,-2926.32,281.09,1775.37,2000
-2.77365e+06,-1.72129e+06,3.2602e+06,2436.71,1336.01,-3008.02,2000
4.87982e+06,-1.2743e+06,-1.76476e+06,-3357.75,-1561.26,1782.04,2000
-721280,2.81243e+06,1.83307e+06,-149.461,-2213.63,-1069.2,2000
-1.57038e+06,-1.30867e+06,1.81902e+06,1219.4,1479.75,-372.397,2000
-2.70459e+06,-633461,-4.484e+06,2318.3,922.679,2722.18,2000
-2.03798e+06,-1.73036e+06,3.00647e+06,2413.5,-367.434,-907.773,2000
-762737,-2.52955e+06,3.3344e+06,1098.67,2434.16,-1884.89,2000
-1.91656e+06,-3.50396e+06,3.82578e+06,1400.8,2412.13,-2723.19,2000
-4.95869e+06,623282,804360,3541.65,-487.829,-457.784,2000
-449723,5.07111e+06,-1.73294e+06,147.697,-3864.87,1607.47,2000
-1.15217e+06,-2.3075e+06,-539680,248.463,2444.23,541.466,2000
2.79834e+06,1.04958e+06,-1.25054e+06,-2897.09,568.833,2035.33,2000
1.41954e+06,2.71408e+06,4.79049e+06,-771.579,-1889.96,-2685.36,2000
268873,49043.5,-4.56537e+06,-842.808,-1059.06,2819.57,2000
-4.38882e+06,1.53292e+06,-1.11884e+06,3618.06,-3248.78,-2346.59,2000
-2.91654e+06,2.97819e+06,2.31007e+06,1957.42,-2478.7,-1611.13,2000
-926986,-3.80221e+06,-3.27503e+06,328.328,2659.97,2318.21,2000
-968912,-3.01027e+06,3.65772e+06,185.772,2259.89,-2233.5,2000
5.4178e+06,-1.0133e+06,1.11079e+06,-3453.63,712.486,-680.697,2000
1.85418e+06,-2.47326e+06,3.8575e+06,-13874.3,2270.8,7952.45,2000
-4.95564e+06,324057,1.0025e+06,3352.16,546.795,-1239.92,2000
-564990,1.0605e+06,-1.92348e+06,-275.025,-576.209,2345.03,2000
-5.37092e+06,-1.02428e+07,1.49478e+07,-13028.7,-95361.2,108574,2000
-51928.7,-3.08464e+06,-2.61451e+06,1347.54,3297.4,2159.14,2000
-3.55785e+06,-417612,3.00308e+06,1055.21,-220.676,-1888.89,2000
370629,426068,-3.04354e+06,-265.429,-1351.51,1777.9,2000
433304,-4.47689e+06,-815002,7444.58,-2420.31,11533.4,2000
-616887,-431111,2.36226e+06,125.309,-536.608,-1403.06,2000
1.81529e+06,4.46687e+06,-1.03983e+06,-1483.68,-1807.33,167.128,2000
-3.17174e+06,377068,2.26388e+06,1832.6,-198.93,-1238.52,2000
-2.91455e+06,-3.51488e+06,3.3558e+06,1961.61,2087.64,-1944.23,2000
-1.11918e+06,-778052,1.52334e+06,486.857,291.417,-413.625,2000
1.46629e+06,-1.52325e+06,-2.56832e+06,-8075.06,-6528.45,-2109.8,2000
-1.05467e+06,-6.33355e+06,-1.33415e+06,-3733.45,-6133.67,5652.22,2000
1.19201e+06,-5.15618e+06,-1.47563e+06,-325.522,3372.19,1079.28,2000
-2.74967e+06,2.43816e+06,1.96044e+06,1701.3,-1360.2,-1723.01,2000
3.63371e+06,3.24996e+06,1.21188e+06,-2594.56,-2621.17,-840.752,2000
100108,-724620,-4.73838e+06,-381.64,2801.47,1200.7,2000
-193707,-1.1605e+06,949306,-140.781,631.618,-912.88,2000
-647900,-3.03488e+06,1.52535e+06,301.127,2062.73,-971.536,2000
-464131,3.18536e+06,-1.19441e+06,101.145,-2050.31,588.386,2000
1.69001e+06,3.26685e+06,162121,318.307,-3282.31,1017.78,2000
-435816,216669,-1.05523e+06,34169.2,4133.16,-28550.1,2000
2.02923e+06,3.62878e+06,-1.26373e+06,-988.058,-6475.89,10743.5,2000
-2.0259e+06,-3.90921e+06,2.18342e+06,1836.44,1791.27,-949.815,2000
-35099.7,3.11285e+06,1.23639e+06,3530.4,-3461.25,794.073,2000
-899128,2.24829e+06,-2.85776e+06,1382.77,-1255.67,1836.78,2000
268839,-3.02481e+06,-2.19161e+06,1099.62,-3763.07,14607.5,2000
-2.44158e+06,3.62012e+06,-560287,1036.31,-2343.41,686.869,2000
4.82226e+06,-1.16117e+06,-248791,-3490.54,455.958,993.791,2000
-4.65433e+06,4.13627e+06,-645455,-3252.14,4285.2,-8851.75,2000
4.78898e+06,-24643.5,-2.97181e+06,-2724.91,207.929,2020.25,2000
2.46081e+06,1.66841e+06,3.44727e+06,3255.91,483.905,-409.491,2000
5.18191e+06,2.49833e+06,-2.5808e+06,15133.1,-1380.87,-19559,2000
4.61974e+06,-624610,532231,-3043.48,341.83,-171.267,2000
-4.66307e+06,-320513,1.47773e+06,3036.05,678.505,-1175.12,2000
-1.18422e+06,-3.89113e+06,-197360,1457.07,2662.48,408.883,2000
467758,5.25335e+06,2.15805e+06,-90.3796,-2835.2,-1087.35,2000
-454313,-385550,-3.73106e+06,544.674,513.635,2121.71,2000
2.13929e+06,-2.63935e+06,-813475,-2489.79,7169.87,16120.6,2000
4.00778e+06,1.84282e+06,3.4198e+06,-2701.33,-831.347,-2735.02,2000
-2.12454e+06,3.99428e+06,3.41855e+06,1098.37,-2511.92,-2507.65,2000
766897,-4.49671e+06,2.99265e+06,-700.655,2834.41,-1521.77,2000
-712039,4.22701e+06,-2.07083e+06,439.766,-1942.68,1071.84,2000
364328,2.00032e+06,-828151,-25.5899,-1148.75,593.849,2000
-5.26871e+06,1.50616e+06,141692,3520.21,-1594.53,-2891.26,2000
2.38561e+06,2.28352e+06,-3.13294e+06,-1273.64,-1788.65,2046.41,2000
-605649,1.34612e+06,1.24464e+06,976.301,-1408.97,-718.997,2000
-447860,-1.43998e+06,5.12735e+06,367.273,1019.74,-3577.71,2000
1.86145e+06,2.42305e+06,-1.05257e+06,-641.459,-1462.01,879.132,2000
2.39625e+06,-72964.4,-1.89552e+06,-1176.47,-484.324,1158.93,2000
-584150,2.58331e+06,3.38756e+06,564.698,-1751.69,-2935.34,2000
-3.46105e+06,490064,-4.1377e+06,2372.06,-603.221,1843.07,2000
