x,y,z,vx,vy,vz,temp
-541978,4.58558e+06,-1.41633e+06,-674.634,-3218.91,1815.15,2000
-2.11897e+06,-1.25582e+06,2.64382e+06,1938.25,-137.29,-5392.15,2000
1.41527e+06,4.08875e+06,611790,-809.229,-4472.11,-469.383,2000
5.81506e+06,-1.95731e+06,276427,-1440.01,231.661,-4984.83,2000
2.71744e+06,974501,-866772,-2709.27,-1777.43,2093.44,2000
-1.42437e+06,1.50335e+06,2.85224e+06,-20404.7,-4029.79,-5172.63,2000
-3.9742e+06,-2.68113e+06,-1.45549e+06,4469.27,2738.23,193.308,2000
2.33541e+06,-179905,-1.07902e+06,-1108.67,-35.0535,140.538,2000
1.45573e+06,2.60273e+06,456409,-888.344,-1758.19,-1177.9,2000
3.1866e+06,-1.38115e+06,-1.88491e+06,-4755.89,400.744,2772.36,2000
-2.28011e+06,-1.43162e+06,2.6228e+06,3750.34,2430.21,-5204.08,2000
4.4875e+06,-1.25285e+06,-1.60895e+06,-3527.18,716.96,1565.51,2000
-895374,2.37901e+06,1.6108e+06,-1382.36,-3905.81,-296.034,2000
-1.69166e+06,-896940,2.02585e+06,-7057.96,4025.03,5134.25,2000
-2.16345e+06,-439140,-3.98996e+06,5204.1,1673.33,2260.29,2000
-1.62237e+06,-1.72029e+06,2.74903e+06,2802.02,471.213,-2312.8,2000
-525426,-285886,2.56893e+06,1492.46,20468.3,-6830.11,2000
-1.63199e+06,-3.00599e+06,3.27002e+06,2199.82,3888.63,-4274.77,2000
-4.32147e+06,409574,726522,77.2902,-5347.84,-2284.5,2000
-315351,4.18303e+06,-1.62302e+06,949.17,-6625.65,26.6174,2000
-1.15629e+06,-1.78863e+06,-409046,-1165.56,4005.85,1400.53,2000
2.59908e+06,904737,-920886,1753.84,-1395.54,-633.365,2000
1.26974e+06,2.33163e+06,4.249e+06,-1106.4,-2912.87,-4131.35,2000
86609.4,-182765,-4.00782e+06,-1448.99,-1927.9,4140.01,2000
-3.83927e+06,992611,-1.43676e+06,3898.28,-3488.48,-2068.08,2000
-2.51406e+06,2.47241e+06,1.97683e+06,3158.93,-3968.44,-2684.72,2000
-860388,-3.2515e+06,-2.77354e+06,789.311,4293.28,4089.35,2000
-307435,-1.90576e+06,2.40845e+06,4469.91,8639.31,-8692.07,2000
4.70611e+06,-870989,969960,-5541.37,1076.32,-1100.81,2000
-382800,-2.04525e+06,5.01468e+06,-13982.5,3073.22,6399.85,2000
-4.19455e+06,542241,748077,10647.1,5296.31,-221.545,2000
-618489,772581,-1.32119e+06,-161.78,-3590.69,3887.86,2000
