x,y,z,vx,vy,vz,temp
-497705,4.75461e+06,-1.52232e+06,-819.024,-2378.45,1741.74,2000
-2.23411e+06,-1.25347e+06,2.94102e+06,1849.83,30.627,-4542.83,2000
1.46038e+06,4.33904e+06,637698,-694.978,-3868.08,-387.151,2000
5.88288e+06,-1.96671e+06,574236,-829.748,66.6965,-4935.51,2000
2.79976e+06,1.03226e+06,-1.02056e+06,-113.19,-262.638,2977.02,2000
-194552,1.73717e+06,3.14847e+06,-20565.5,-3759.83,-4706.26,2000
-4.22257e+06,-2.83322e+06,-1.46798e+06,3814.35,2332.02,219.202,2000
2.39506e+06,-177357,-1.08427e+06,-878.236,-56.5169,39.0196,2000
1.51541e+06,2.73221e+06,532872,-1018.07,-2184.75,-1113.47,2000
3.44864e+06,-1.40447e+06,-2.03853e+06,-3986.3,373.359,2347.36,2000
-2.48995e+06,-1.56028e+06,2.90231e+06,3238.01,1905.73,-4188.88,2000
4.67278e+06,-1.29503e+06,-1.6909e+06,-2616.7,692.904,1142.57,2000
-758207,2.55127e+06,1.70228e+06,-795.757,-3028.46,-1591.05,2000
-1.41731e+06,-1.11913e+06,1.79221e+06,2074.4,2649.24,141.438,2000
-2.4177e+06,-523602,-4.17832e+06,3529.7,1274.64,3312.87,2000
-1.78612e+06,-1.73939e+06,2.87137e+06,2651.11,160.81,-1767.2,2000
-613829,-1.51485e+06,2.96411e+06,1474.49,20496.7,-6249.5,2000
-1.75407e+06,-3.2208e+06,3.50756e+06,1865.54,3274.64,-3650.69,2000
-4.54899e+06,555751,760373,4654.35,-963.908,-369.811,2000
-379827,4.55714e+06,-1.628e+06,1175.68,-5918.82,62.6927,2000
-1.1329e+06,-2.01479e+06,-474326,20.8339,3447.27,820.894,2000
2.73506e+06,959767,-1.07262e+06,-2965.3,-2138.44,3176.93,2000
1.33221e+06,2.49431e+06,4.47937e+06,-976.192,-2509.18,-3547.64,2000
166630,-78960.1,-4.24117e+06,-1216.21,-1535.32,3645.37,2000
-4.05564e+06,1.20134e+06,-1.33e+06,3338.76,-3353.42,-1759.61,2000
-2.68741e+06,2.68967e+06,2.12129e+06,2639.45,-3310.7,-2180.38,2000
-895556,-3.49247e+06,-3.0057e+06,198.113,3657.46,3471.26,2000
-577754,-2.40627e+06,2.92024e+06,4586.31,7966.72,-8413.46,2000
5.01252e+06,-931263,1.03077e+06,-4677.78,931.738,-926.227,2000
