x,y,z,vx,vy,vz,temp
-590270,4.28305e+06,-1.26168e+06,-559.429,-4366.52,2067.89,2000
-2.01527e+06,-1.20043e+06,2.11467e+06,1782.95,3329.88,-7874.44,2000
1.34351e+06,3.69614e+06,569168,-987.622,-5350.3,-600.256,2000
5.66546e+06,-1.93164e+06,-118486,-2268.4,425.514,-4898.97,2000
2.46166e+06,707295,-722575,-1452.13,-3511.62,2312.98,2000
-3.04131e+06,1.17435e+06,2.40502e+06,-19919.2,-4228,-6029.05,2000
-3.57496e+06,-2.43785e+06,-1.44276e+06,5545.52,3349.85,105.967,2000
2.23168e+06,-184302,-1.06031e+06,-1504.04,-98.6433,323.648,2000
1.37237e+06,2.44512e+06,373522,-1201.72,-2155.52,-1139.49,2000
2.75765e+06,-1.34624e+06,-1.64046e+06,-6008.84,470.641,3335.38,2000
-1.93391e+06,-1.27062e+06,2.16811e+06,3743.74,-150.388,-6044.86,2000
4.15721e+06,-1.19221e+06,-1.46309e+06,-4735.59,813.257,2072.56,2000
-923368,2.10498e+06,1.46406e+06,-599.941,-3116.47,-3033.19,2000
-2.23979e+06,-583217,2.40812e+06,-6602.51,3800.91,4317.76,2000
-1.92431e+06,-409540,-3.86968e+06,1825.2,-1473.38,3301.81,2000
-1.39341e+06,-1.66512e+06,2.53039e+06,2883.44,926.063,-3187.68,2000
-400021,1.3391e+06,2.00514e+06,1847.98,20214.7,-7301.93,2000
-1.43393e+06,-2.65108e+06,2.88255e+06,2859.54,5173.98,-5555.8,2000
-4.26088e+06,-16275.4,534752,1406.67,-5325.8,-2490.06,2000
-345005,3.62562e+06,-1.62078e+06,-1510.15,-6832.65,703.697,2000
-1.32961e+06,-1.35016e+06,-343641,-7108.91,7847.9,5269.85,2000
2.62811e+06,675716,-881197,-855.926,-3324.97,2098.27,2000
1.17315e+06,2.07323e+06,3.88367e+06,-1311.67,-3572.04,-5018.89,2000
-60566.7,-375343,-3.62977e+06,-2083.31,-2845.03,5494.44,2000
-3.50932e+06,728286,-1.59515e+06,4383.42,-3274.22,-1724.06,2000
-2.2591e+06,2.27216e+06,1.68009e+06,3236.71,-1544.52,-3620.78,2000
-779461,-2.87647e+06,-2.42249e+06,1244.25,5090.57,4688.71,2000
42230.7,-1.19198e+06,1.69222e+06,4274.96,9173.53,-9141.56,2000
4.2088e+06,-776162,871515,-6932.77,1301.25,-1365.85,2000
-1.49615e+06,-1.78705e+06,5.49432e+06,-13832.3,3355.09,5627.7,2000
-3.30045e+06,952518,716834,11753.9,4955.7,-543.839,2000
-619368,468154,-1.00598e+06,239.028,-4151.56,3964.46,2000
-8.49408e+06,-3.31209e+07,4.09937e+07,-13006.7,-95306.7,108500,2000
509658,-2.1011e+06,-1.94235e+06,3006.38,4616.1,2590.67,2000
-2.8112e+06,-307796,2.19824e+06,3857.57,1031.12,-4082.96,2000
285555,-14250.6,-2.51529e+06,-361.039,-1988.29,2410.53,2000
2.18069e+06,-4.7811e+06,1.90562e+06,6933.48,-96.166,10962.1,2000
-584226,-651126,1.88491e+06,89.9185,-1423.4,-2590.57,2000
1.5575e+06,4.13881e+06,-1.08774e+06,-1407.71,-2893.18,1436.73,2000
-2.30763e+06,277466,1.60038e+06,4725.03,-805.499,-3972.93,2000
-2.25287e+06,-2.81549e+06,2.69369e+06,3646.55,3829.57,-3671.09,2000
-957360,-697957,1.4145e+06,972.674,389.276,-422.62,2000
-355377,-3.13275e+06,-2.90501e+06,-6244.96,-6355.3,-351.804,2000
-1.90052e+06,-7.60969e+06,44592.2,-3332.08,-4586.53,5764.16,2000
1.10411e+06,-3.99121e+06,-1.11611e+06,-379.179,6654.38,2020.47,2000
-2.26531e+06,2.16382e+06,1.92415e+06,3264.75,-4251.42,679.006,2000
2.72096e+06,2.35059e+06,889152,-5391.81,-5164.33,-1956.13,2000
-158204,-597438,-3.85697e+06,1428.68,-181.859,4239.35,2000
-272959,-954556,655102,-457.921,941.27,-1444.53,2000
-532022,-2.3233e+06,1.19418e+06,569.248,4122.21,-1632.78,2000
-398799,2.49545e+06,-1.0093e+06,470.412,-3860.01,941.786,2000
