x,y,z,vx,vy,vz,temp
-663342,2.33092e+06,-508981,445.687,-10691.4,3899.71,2000
-1.07003e+06,274405,13023.4,8733.63,5574.06,-8724.51,2000
896909,1.55539e+06,453127,-3036.24,-12360.3,710.871,2000
4.63864e+06,-1.70082e+06,-1.4427e+06,-5165.74,1368.54,-4433.61,2000
1.60904e+06,-362042,355245,-7745.26,-2917.2,4927.69,2000
-8.18272e+06,-77389.5,489600,-17229.9,-4505.75,-7156.07,2000
-1.40654e+06,-1.32782e+06,-682043,8968.01,6029.53,6974.94,2000
1.22097e+06,-170918,-822798,-8158.62,118.644,4197.62,2000
884484,1.5064e+06,-33256.8,-2905.78,-7286.32,40.2747,2000
817325,-854618,-439500,-5526.72,10886.7,3881.04,2000
-319177,-496593,201216,8892.08,7302.96,-6232.91,2000
1.9837e+06,-833575,-544215,-12706.2,2632.1,4824.39,2000
-296879,969387,206808,2014.77,-7100.41,-4658.05,2000
-3.65361e+06,478265,3.01253e+06,-3431.48,3707.55,535.855,2000
-1.07355e+06,-554543,-1.9362e+06,4995.59,438.207,11014.9,2000
-458757,-794127,791545,4802.98,9299.39,-12277.2,2000
181530,6.4531e+06,-334521,2093.46,16527.2,-8693.63,2000
-448126,-765186,1.2202e+06,6516.45,10601.4,-11693.1,2000
-3.15981e+06,-1.3611e+06,-206678,6824.84,-3974.2,-2682.86,2000
-634002,1.54621e+06,-943204,1158.54,-9410.25,4589.49,2000
-2.70534e+06,729680,858165,-704.248,7189.64,2898.94,2000
1.73958e+06,-274647,125933,-10071,-5204.61,4845.93,2000
705698,517744,1.67243e+06,-2829.86,-7154.57,-14655.4,2000
-294566,-1.11471e+06,-1.4311e+06,1418.21,-199.568,11898.5,2000
-1.70614e+06,-218384,-1.56706e+06,9657.15,-3580.13,2942.86,2000
-923468,785001,465899,4953.08,-14032.9,-5948.87,2000
-79976.1,-774264,-678291,5069.24,11942.4,8503.42,2000
1.14941e+06,1.2715e+06,-864364,3266.01,6525.32,-7646.04,2000
1.42229e+06,55104.9,138111,-9568.8,5042.31,-6273.53,2000
-5.25117e+06,-781159,6.80714e+06,-12988.5,3720.84,3993.83,2000
394512,1.82858e+06,434299,13783.4,-714.844,-2117.25,2000
-341105,-809975,161507,2695.26,-2162.96,7067.22,2000
-1.21354e+07,-5.98045e+07,7.1371e+07,-13003.2,-95292.9,108484,2000
1.23767e+06,-797940,-723245,-2370.77,4982.17,9963.61,2000
-684755,-343810,495250,14722.8,-2428.25,-11117.4,2000
