x,y,z,vx,vy,vz,temp
-513294,927508,-41444.3,3703.66,-19178,5128.71,2000
66927.7,399220,-423071,14480.6,-8841.6,4251.21,2000
68523.5,-540005,-100189,-25927.7,-17482.8,-19076.1,2000
4.06108e+06,-1.53998e+06,-1.86373e+06,-6392.43,1852.42,-3955.74,2000
75184.7,-140412,220693,-27275.1,9996.73,-18967,2000
-9.88288e+06,-527508,-226760,-16804.7,-4494.71,-7165.07,2000
-125383,-313947,77457.8,23002.6,22476.7,6956.36,2000
-100140,-83956.5,449907,-6506.82,9245.58,19149,2000
282341,234645,67245.4,-13643.3,-26338.8,1190.41,2000
14164.6,140419,190691,-5438.95,13333.6,9685.83,2000
351845,11292.7,74452.3,-10762,-8261.82,5582.26,2000
-2655.9,-120682,109971,-34468.9,19176.8,7787.89,2000
69169,-371603,-21596.7,16727.5,-18118.1,2880.64,2000
-3.94498e+06,839868,3.02393e+06,-2422.05,3515.06,-273.625,2000
-355843,-375830,-456485,12314.3,5183.8,21745.9,2000
294640,223609,-160609,8894.57,-8915.21,-14827.3,2000
390205,8.07124e+06,-1.20114e+06,2079.8,15888.4,-8632.85,2000
447877,176534,-231604,1296.22,-7286.59,-3969.36,2000
-2.35076e+06,-1.69512e+06,-462616,9406.58,-2575.43,-2372.75,2000
-319884,196443,-232086,10523.8,-22631.6,12742.1,2000
-2.62888e+06,1.39459e+06,1.0934e+06,2052.08,6069.85,1856.69,2000
-190905,-197988,82454.3,-22370.5,20328.5,-15257.6,2000
-56556.7,-234038,-504845,-13134.7,1196.51,-21793.1,2000
-14771.6,-638684,59187.5,5263.87,17078.5,17609.6,2000
-473454,-525337,-1.00689e+06,15681,-1688.92,10034.5,2000
-15895.9,-416120,-149412,25047.2,1420.26,-4104.11,2000
394485,175485,388187,-9946.41,-4594.85,5294,2000
1.36255e+06,1.73349e+06,-1.49158e+06,1020.41,2994.37,-4996.61,2000
-183159,-285256,57685.6,-14926.6,-6155.21,8349.08,2000
-6.53646e+06,-407576,7.19007e+06,-12726.4,3746.3,3683.83,2000
1.65907e+06,1.46871e+06,135745,10829.5,-6148.51,-3517.69,2000
50882.6,-276241,577436,6439.46,15222.5,-6892.56,2000
-1.34357e+07,-6.93337e+07,8.22192e+07,-13002.7,-95290.4,108481,2000
-127639,149288,274557,-25776.9,3730.96,1056.55,2000
499445,-3647.61,-150848,-9391.24,11480.4,3204.9,2000
177005,-151232,290784,5686.4,17472.7,22013.7,2000
4.53072e+06,-4.37491e+06,5.74362e+06,5513.62,1797.73,9342.21,2000
365663,-104002,-779605,25753.5,-20746.8,-56212.6,2000
618360,1.31471e+06,-115489,-6263.99,-16067.3,4533.43,2000
507891,-78241,59508.4,-3955.77,16022.1,1490.19,2000
737530,901703,109640,23982.2,43543.3,5748.21,2000
383300,143393,-29969.5,5482.13,-849.87,-1438.26,2000
-2.47781e+06,-4.80057e+06,-2.45912e+06,-4891.54,-2686.42,2250.42,2000
-3.06327e+06,-9.01209e+06,2.19631e+06,-2800.08,-2932.76,5528.06,2000
-60015.9,216821,285932,-16717.5,-10126.4,17996.4,2000
71403,-216720,-3582.24,19593.7,-8475.99,-31950.3,2000
-165672,-361591,-23819.8,-10813.3,-2682.74,-5999.17,2000
