x,y,z,vx,vy,vz,temp
-672715,3.07195e+06,-779788,-126.435,-8044.98,2943.37,2000
-1.57237e+06,-217454,664054,5266.16,5836.34,-7285.95,2000
1.09799e+06,2.33849e+06,426948,-1493.9,-8558.45,-440.02,2000
5.01564e+06,-1.79633e+06,-1.07781e+06,-4258.98,1021.84,-4672.15,2000
2.09634e+06,-40711.8,-70984.9,-4846.91,-4039.95,4912.73,2000
-6.78605e+06,282953,1.06046e+06,-17722.3,-4499.2,-7104.18,2000
-2.02767e+06,-1.6832e+06,-1.23239e+06,7107.19,1980.85,6795.34,2000
1.7263e+06,-197689,-980181,-4878.1,367.848,480.738,2000
1.06456e+06,1.9557e+06,22770.2,-1779.95,-4070.51,-1408.13,2000
1.25685e+06,-1.26468e+06,-886637,-6867.86,-1843.32,4872.75,2000
-970875,-919158,736835,7309.11,3732.77,-7092.36,2000
2.83433e+06,-985673,-883277,-8977.07,1425.2,3741.59,2000
-468147,1.43713e+06,579240,2184.24,-4841.78,-4603.44,2000
-3.3446e+06,177602,2.93973e+06,-4318.12,3797.74,1317.99,2000
-1.41234e+06,-562558,-2.69856e+06,3581.06,-177.967,8236.09,2000
-774350,-1.2362e+06,1.55238e+06,3772.03,3832.03,-7005.08,2000
13597.9,5.10173e+06,361215,2103.67,17325.7,-8682.35,2000
-845717,-1.47524e+06,1.91636e+06,3718.53,7374.07,-6861.82,2000
-3.63372e+06,-1.01707e+06,10666.5,5033.74,-4570.81,-2732.73,2000
-693612,2.1996e+06,-1.22913e+06,353.051,-7165.55,2509.61,2000
-2.53594e+06,133391,579021,-3568.11,7645.17,4131.88,2000
2.21442e+06,72216.4,-201347,-3400.74,-3796.08,3340.38,2000
860352,1.1121e+06,2.56845e+06,-1818.3,-6485.61,-8676.58,2000
-347781,-996557,-2.25802e+06,-80.5223,-2431.39,8902.45,2000
-2.38144e+06,66478.9,-1.71184e+06,7364.12,-3448.68,853.398,2000
-1.36073e+06,1.54145e+06,896366,5542.21,-6445.98,-4406.12,2000
-383244,-1.57823e+06,-1.28733e+06,2969.26,8462.54,6873.28,2000
854605,644382,-175944,3839.64,8749.58,-9275.56,2000
2.17497e+06,-366528,500275,-11548.7,5057.95,-515.054,2000
-4.20293e+06,-1.07724e+06,6.47521e+06,-13223.9,3675.7,4322.64,2000
-706677,1.756e+06,560432,13798.5,2296.9,-1144.1,2000
-464663,-458774,-291783,1046.22,-5148.49,4205.23,2000
-1.10951e+07,-5.2181e+07,6.26922e+07,-13003.8,-95295.5,108487,2000
1.11839e+06,-1.14341e+06,-1.29765e+06,3391.68,4705,4900.27,2000
