x,y,z,vx,vy,vz,temp
-459235,4.93903e+06,-1.58426e+06,163.859,-2322.71,-229.671,2000
-2.38535e+06,-1.26004e+06,3.30168e+06,1497.76,97.9849,-3482.16,2000
1.51653e+06,4.64913e+06,667601,-551.901,-3025.05,-282.972,2000
5.92016e+06,-1.95984e+06,1.01383e+06,3.44988,-225.43,-4824.49,2000
2.82182e+06,1.14875e+06,-1.35749e+06,1069.62,-1918.35,1284.94,2000
1.65716e+06,2.05732e+06,3.53762e+06,-20561.2,-3324.97,-3903.02,2000
-4.52676e+06,-3.01868e+06,-1.48813e+06,2954.47,1796.56,225.616,2000
2.46015e+06,-170268,-1.08201e+06,-565.662,-92.025,-83.8187,2000
1.60208e+06,2.91803e+06,616562,-891.477,-1922.36,-760.653,2000
3.76289e+06,-1.43475e+06,-2.22614e+06,-3022.67,290.981,1828.99,2000
-2.74885e+06,-1.70766e+06,3.22955e+06,2515.75,1385.44,-3112.14,2000
4.84575e+06,-1.2927e+06,-1.7465e+06,-3430.9,-2138.96,1858,2000
-722910,2.78989e+06,1.82214e+06,-174.489,-2287.89,-1112.88,2000
-1.55792e+06,-1.29355e+06,1.8153e+06,1267.8,1539.94,-371.04,2000
-2.6809e+06,-624051,-4.45638e+06,2411.39,956.107,2795.16,2000
-2.01378e+06,-1.73371e+06,2.99689e+06,2424.87,-307.896,-999.185,2000
-751228,-2.50458e+06,3.31518e+06,1203.83,2552.21,-1959.4,2000
-1.90232e+06,-3.47941e+06,3.79807e+06,1442.41,2490.53,-2810.61,2000
-4.92269e+06,618257,799767,3648.88,-514.72,-460.205,2000
-448269,5.0315e+06,-1.7162e+06,143.049,-4043.21,1733.66,2000
-1.14968e+06,-2.28257e+06,-534162,249.294,2534.24,560.296,2000
2.77276e+06,1.0582e+06,-1.23217e+06,-2188.49,1176.23,1642.01,2000
1.41172e+06,2.69486e+06,4.76319e+06,-790.898,-1948.99,-2766.63,2000
260266,38238.9,-4.5367e+06,-875.324,-1098.05,2905.41,2000
-4.35302e+06,1.50025e+06,-1.14229e+06,3546.94,-3280.07,-2342.94,2000
-2.89662e+06,2.95299e+06,2.29367e+06,2020.59,-2555.04,-1662.73,2000
-923690,-3.77513e+06,-3.25148e+06,330.79,2747.31,2384.33,2000
-966304,-2.99166e+06,3.63517e+06,347.962,1458.67,-2285.2,2000
5.38264e+06,-1.00607e+06,1.10386e+06,-3566.36,732.751,-702.82,2000
1.71529e+06,-2.45029e+06,3.93657e+06,-13901,2321.77,7869.34,2000
