x,y,z,vx,vy,vz,temp
-465035,5.02944e+06,-1.58044e+06,129.413,-2170.1,0.148327,2000
-2.44198e+06,-1.26421e+06,3.43244e+06,1328,110.265,-3047.7,2000
1.53741e+06,4.7629e+06,677951,-491.104,-2662.35,-239.64,2000
5.91299e+06,-1.94821e+06,1.2056e+06,363.319,-360.135,-4761.15,2000
2.80863e+06,1.1787e+06,-1.37165e+06,-1837,634.998,1273.92,2000
2.4786e+06,2.18268e+06,3.68752e+06,-20448.4,-2939.38,-3575.88,2000
-4.63804e+06,-3.08642e+06,-1.49713e+06,2602.81,1588.96,222.479,2000
2.47984e+06,-166791,-1.07794e+06,-411.726,-74.0685,-118.506,2000
1.63594e+06,2.99207e+06,644426,-793.251,-1767.41,-633.375,2000
3.87636e+06,-1.44564e+06,-2.29515e+06,-2644.09,253.822,1618.33,2000
-2.84331e+06,-1.75933e+06,3.3461e+06,2200.1,1197.13,-2712.55,2000
4.97548e+06,-1.23842e+06,-1.81475e+06,-3008.13,-930.674,1553.67,2000
-717677,2.87573e+06,1.86331e+06,-94.2382,-2001.46,-943.841,2000
-1.60494e+06,-1.35061e+06,1.83011e+06,1081.66,1313.58,-364.205,2000
-2.77032e+06,-659711,-4.56245e+06,2060,824.629,2498.64,2000
-2.1103e+06,-1.71661e+06,3.02959e+06,2421.42,-559.906,-620.37,2000
-793048,-2.5981e+06,3.38865e+06,932.489,2135.34,-1728.72,2000
-1.9568e+06,-3.57298e+06,3.90372e+06,1278.16,2183.04,-2465.21,2000
-5.06034e+06,636855,817907,3225,-416.797,-443.268,2000
-454199,5.18032e+06,-1.77705e+06,148.62,-3416.52,1344.29,2000
-1.15952e+06,-2.37704e+06,-555105,239.966,2185.61,485.06,2000
2.89613e+06,1.03813e+06,-1.31299e+06,-3334.45,356.334,1878.5,2000
1.44186e+06,2.76826e+06,4.86757e+06,-714.484,-1717.37,-2446.79,2000
292778,79172,-4.64623e+06,-748.9,-946.841,2563.36,2000
-4.49951e+06,1.6289e+06,-1.04857e+06,3742.62,-3150.19,-2345.49,2000
-2.97256e+06,3.04931e+06,2.35621e+06,1771.7,-2256.26,-1461.41,2000
-936843,-3.87808e+06,-3.34173e+06,331.723,2386.04,2121.98,2000
-972909,-3.10318e+06,3.72662e+06,207.892,4275.88,-2571.47,2000
5.51661e+06,-1.03382e+06,1.13028e+06,-3125.39,653.806,-617.482,2000
2.26897e+06,-2.54064e+06,3.61634e+06,-13745.9,2204.38,8115.02,2000
-5.05161e+06,308630,1.03789e+06,3037.13,481.681,-1117.05,2000
-558037,1.07762e+06,-1.98958e+06,-195.698,-556.255,2056.83,2000
-4.97988e+06,-7.3817e+06,1.16901e+07,-13042.2,-95383.1,108608,2000
-89801.6,-3.17928e+06,-2.67561e+06,1171.99,3000.21,1914.72,2000
-3.58904e+06,-413625,3.05808e+06,1012.28,-56.5545,-1765.97,2000
377807,464591,-3.09581e+06,-215.728,-1195.11,1689.97,2000
209366,-4.40004e+06,-1.16079e+06,7500.78,-2710.72,11509.3,2000
-620434,-415709,2.40207e+06,116.912,-486.461,-1243.34,2000
1.8575e+06,4.51965e+06,-1.04535e+06,-1326.96,-1703.14,198.633,2000
-3.22406e+06,382753,2.29924e+06,1650.48,-179.349,-1115.16,2000
-2.97075e+06,-3.57483e+06,3.4114e+06,1779.24,1903.27,-1759.2,2000
-1.13299e+06,-786299,1.53544e+06,429.801,253.91,-396.928,2000
1.70772e+06,-1.32695e+06,-2.50202e+06,-8018.71,-6553.48,-2318.2,2000
-941844,-6.14615e+06,-1.50307e+06,-3790.22,-6370.3,5606.57,2000
1.20152e+06,-5.25272e+06,-1.50679e+06,-306.489,3054.28,997.074,2000
-2.79789e+06,2.47806e+06,2.00928e+06,1508.59,-1292.83,-1531.82,2000
3.70791e+06,3.32502e+06,1.23553e+06,-2345.81,-2375.54,-735.242,2000
93287.5,-774022,-4.78225e+06,333.286,1077.76,1609.44,2000
-189659,-1.17851e+06,975536,-128.418,567.008,-833.275,2000
-656834,-3.09399e+06,1.55324e+06,293.19,1871.39,-889.224,2000
-466967,3.24427e+06,-1.2111e+06,90.422,-1867.38,521.105,2000
1.67859e+06,3.3391e+06,129599,352.439,-1593.12,1089.59,2000
-1.11243e+06,144877,-492846,1834.63,-594.975,-995.112,2000
2.05737e+06,3.82036e+06,-1.58426e+06,-884.962,-6294.59,10621.1,2000
-2.07876e+06,-3.96104e+06,2.21069e+06,1675.77,1656.39,-866.471,2000
-14656.6,3.21109e+06,1.29261e+06,-1101.65,-2293.27,-1525.57,2000
-938352,2.28443e+06,-2.91024e+06,1231.18,-1151.1,1656.47,2000
233969,-2.90963e+06,-2.6313e+06,1199.55,-3864.19,14821.5,2000
-2.47127e+06,3.68733e+06,-580110,936.948,-2133.1,634.405,2000
4.92195e+06,-1.17453e+06,-276858,-3147.71,433.595,875.281,2000
-4.55386e+06,4.00494e+06,-379499,-3453.85,4477.63,-8878.55,2000
4.86696e+06,-30526.1,-3.02977e+06,-2466.58,183.789,1838.97,2000
2.35782e+06,1.65435e+06,3.42958e+06,2650.9,251.92,2005.55,2000
4.7246e+06,2.53803e+06,-1.99226e+06,15368,-1259.03,-19688,2000
4.70655e+06,-634532,537079,-2737.08,318.419,-152.632,2000
-4.75003e+06,-340002,1.51132e+06,2753.82,619.148,-1061.21,2000
-1.22591e+06,-3.96748e+06,-209049,1318.42,2420.27,369.137,2000
470387,5.33475e+06,2.18916e+06,-84.2281,-2584,-984.365,2000
-469301,-400059,-3.79199e+06,448.786,454.99,1926.96,2000
2.21353e+06,-2.85264e+06,-1.29723e+06,-2469.28,7046.13,16116.3,2000
4.08548e+06,1.86698e+06,3.49821e+06,-2470.09,-781.596,-2488.48,2000
-2.1562e+06,4.06653e+06,3.49068e+06,1007.89,-2299.34,-2294.59,2000
787405,-4.57842e+06,3.036e+06,-665.43,2605.65,-1364.05,2000
-724381,4.28309e+06,-2.10135e+06,381.966,-1791.44,961.523,2000
365100,2.03346e+06,-845323,-24.9771,-1057.4,547.591,2000
