x,y,z,vx,vy,vz,temp
-607956,1.59092e+06,-244717,1543.62,-14350.5,4912.25,2000
-460383,506407,-399349,11669.2,1701.3,-4350.26,2000
662788,517310,389768,-6692.76,-24500.7,-4994.79,2000
4.30685e+06,-1.61013e+06,-1.70114e+06,-5887.69,1652.35,-4172.93,2000
937592,-362043,497368,-15698.2,2271.72,-614.011,2000
-9.20782e+06,-347602,59866.2,-16955.7,-4500.52,-7165.58,2000
-777170,-868118,-240728,12527.9,9788.27,7841.37,2000
539200,-239091,-321114,-16760.8,-1904.65,14830.9,2000
634765,936278,15126.9,-5933.66,-12486.2,1425.99,2000
366871,-461441,-215235,-10487.6,10305.6,5338.54,2000
222727,-19399.9,-88533.2,9824.35,7518.95,-2284.25,2000
1.05477e+06,-592494,-211020,-19348.6,6242.31,6535.88,2000
-191834,417807,-21345.4,1962.97,-13046.7,-2052.76,2000
-3.84049e+06,697575,3.029e+06,-2814.3,3600.1,31.505,2000
-718018,-496419,-1.16908e+06,7113.13,1714.06,15011.8,2000
-71904.8,-83124.3,351465,7630.82,17038.4,-3852.41,2000
306891,7.43147e+06,-855239,2085.54,16111.5,-8661.64,2000
39936.6,-15578.7,200978,9568.06,14030.2,-21902.4,2000
-2.7055e+06,-1.57856e+06,-364049,8317.92,-3240.3,-2545.77,2000
-528763,879443,-603445,2678.91,-13447.7,7057.65,2000
-2.69192e+06,1.14226e+06,1.01159e+06,1056.76,6552.07,2246.77,2000
818867,-498412,318529,-21412.5,-860.801,86.8055,2000
429887,52198.6,621156,-7272.19,-9142.7,-22456.2,2000
-167697,-1.01387e+06,-617103,2855.5,4386.5,15555,2000
-1.04333e+06,-422659,-1.31619e+06,12779.8,-3124.85,5749.15,2000
-651439,-34895.9,131700,8010.7,-13418.2,-6538.77,2000
362856,-41237,-59771.6,9044.13,10933.3,13110.8,2000
1.30524e+06,1.59031e+06,-1.27261e+06,1893.07,4226.88,-5993.71,2000
642350,133874,-137607,-16896.8,-5491.53,-1372.45,2000
-6.02547e+06,-557299,7.04057e+06,-12826.7,3739.12,3796.49,2000
1.19331e+06,1.67894e+06,270932,12452.9,-4230.52,-3194.55,2000
-157574,-722969,580151,3409.61,6782.81,4951.51,2000
-1.29156e+07,-6.5522e+07,7.78799e+07,-13002.9,-95291.3,108482,2000
810274,-350343,-54782.7,-13682.5,11717.8,12103.2,2000
274969,-360327,-22673.9,14162.9,3302.99,-6837.38,2000
-3360.16,-388076,-651739,2052.71,-1800.82,17970.5,2000
4.30809e+06,-4.4448e+06,5.36747e+06,5621.99,1691.64,9469.63,2000
-267854,-185966,258158,1160.36,12131.4,-10750.6,2000
828283,1.87569e+06,-278012,-4380.79,-12260,3590.55,2000
176726,-382991,-20303.4,14418.2,-753.244,568.452,2000
-149106,-485393,368716,13315,18731.1,-17563.8,2000
-50528,-242269,182935,8027.79,12874.1,-11029.9,2000
-2.27894e+06,-4.68703e+06,-2.54595e+06,-5055.78,-3001.46,2084.27,2000
-2.9503e+06,-8.8921e+06,1.97451e+06,-2850.01,-3071.32,5562.59,2000
566819,-18870.2,-380782,-11525.9,15683.6,10532.8,2000
-506744,190772,804505,10209.9,-9495.43,-12566.8,2000
536118,146609,153392,-15497,-13330.6,-2224.9,2000
381429,-589404,-612269,963.089,9404.31,21994.2,2000
-1.17395e+06,-453468,1434.2,-4232.48,4501.11,-1215.17,2000
-65199.1,112162,412881,8146.63,4948.94,-12567.5,2000
-14256.8,424857,-422888,2200.99,-12128.2,6815.08,2000
2.4533e+06,2.44121e+06,-1.63755e+06,-653.638,-4542.04,-2699.49,2000
1.91863e+07,2.60186e+06,-1.65926e+07,33446.8,4056.55,-26300.3,2000
174028,-1.00783e+06,4.41017e+06,-4871.47,-8501.91,5536.35,2000
-341815,-673115,273235,11478.6,17224.7,-5241.94,2000
-37535,294246,251636,-697.939,-18001.6,-6626.88,2000
83524.2,364791,-53705.7,1191.09,-12377.4,11000.2,2000
682549,-3.53214e+06,5.84378e+06,272.096,1585.59,12066.8,2000
-601405,201197,512756,7345.78,-16911.3,-2932.23,2000
858150,-167022,406323,-16987.2,9091.57,-6693.77,2000
-5.75216e+06,5.8756e+06,-5.45708e+06,-988.319,2104.42,-7700.2,2000
443343,-168896,150415,-17562,-6276.28,9754.6,2000
3.00043e+06,1.12641e+06,1.08765e+06,-1321.9,-2878.51,-7963.68,2000
1.34044e+07,1.48253e+06,-1.353e+07,13744.3,-1864.66,-18498.7,2000
793927,11462.3,174298,-19220.8,1681.34,-8958.54,2000
10333.6,-37063.5,180300,16658.7,-2961.89,2729.59,2000
15365.6,-12771.9,463074,-1841.91,19480,-5385.37,2000
328304,1.57619e+06,666763,-854.42,-13442.5,-5947.33,2000
427329,-530499,-624555,-1552.1,1853.75,19921.5,2000
-120377,1.73459e+06,7.50055e+06,-4606.97,7397.7,11616.3,2000
462717,100917,-59316.5,-18302.1,-9913.39,-12866.1,2000
-513439,-34053.1,130982,8761.63,-15065.3,-15520.1,2000
29502.7,-738602,649872,-2847.12,16941.3,-11428.6,2000
-285785,1.33016e+06,-53568.8,1647.65,-14446.5,7038.41,2000
418650,23329.5,328268,-1401.9,-13081,4135.78,2000
-335979,868753,-929094,15245.3,-4933.5,6405.45,2000
776011,-598669,73917.2,-10135.2,-4470.54,10833.4,2000
1.28854e+06,541137,8.71678e+06,3336.55,-1679.15,13159.1,2000
-14280.8,2733.83,-51477.3,-2169.72,1866.31,-19297.9,2000
910497,7.21484e+06,-7.23757e+06,-2467.44,14512.7,-18174.2,2000
592947,-432650,-165957,-14717.2,5596.3,7357.93,2000
47478.5,-208141,64308,227.567,-13687.1,-7773.81,2000
-311975,-1.24719e+06,-107095,10891.2,2100.11,12553.6,2000
-253086,2.95827e+06,-735517,-5310.68,-6041.21,1954.57,2000
-10875,-1.18122e+07,-2.81794e+06,5850.66,-16768.5,-3432.67,2000
-286427,-359003,295202,15255.9,22435.7,-11622,2000
-299129,-330296,299387,12853.4,19037.9,-7130.97,2000
-494390,37969.6,611573,9506.55,-11624.5,-6702.75,2000
33252.8,-290885,74449.2,7966.07,-6649.22,10413,2000
1.01212e+07,41550.9,-1.0414e+07,19105.9,-6939.77,-14855.5,2000
-1.19457e+06,4.34901e+07,8.10395e+06,-4081.91,56762.1,9944.21,2000
12963,648.87,-53778.3,5639.17,11995.2,7247.95,2000
-89519.7,-106726,166605,-2748.63,10980.8,5586.76,2000
-82614.4,142864,139637,7930.57,-1612.8,9215.09,2000
-101913,55606,201236,4391.6,-6650.98,-14057,2000
-698548,527441,-54003.1,18097.5,-372.024,7827.88,2000
-4.43262e+06,-7.2589e+06,1.54966e+06,-12665.7,-24094.6,-1107.64,2000
-865862,-414938,-645909,10703,9017.91,5365.04,2000
-164260,-70186.8,15666.2,-5806.81,10908.1,-14649.2,2000
383858,228089,149537,-4898.62,-8935.23,-16222.1,2000
-103935,1.26064e+06,-176306,3139.79,-13306.2,1718.28,2000
738388,-124864,-63414.7,-13635.7,-8066.95,16736.3,2000
-163613,-183115,206773,-3276.81,9555.01,-12554.9,2000
-61961.2,-667568,389671,3461.09,20977.2,7287.17,2000
-354985,-228974,91011.1,15175.3,7003.9,-8054.55,2000
934383,326718,-1.41623e+06,-2588.74,5136.67,10889,2000
-916812,139654,135313,17627,-4146.16,7594.54,2000
632195,-245627,-93063.8,-20026.3,-8217.37,-2687.23,2000
2.5098e+07,1.13389e+07,-3.9789e+07,40709.7,13608.8,-67921.4,2000
194516,-206256,501345,16620.7,5028.56,-7579.04,2000
