x,y,z,vx,vy,vz,temp
-474851,5.20168e+06,-1.58754e+06,91.4334,-1629.11,120.581,2000
-2.54388e+06,-1.27473e+06,3.66497e+06,937.383,115.349,-2121.79,2000
1.57559e+06,4.96899e+06,696630,-357.462,-1910.46,-185.186,2000
5.84461e+06,-1.90213e+06,1.62671e+06,1165.04,-666.175,-4588.02,2000
2.91959e+06,1.19131e+06,-1.5479e+06,-884.509,-296.261,1656.69,2000
3.51704e+06,2.38009e+06,3.91178e+06,-2261.87,-1305.27,-1546.86,2000
-4.83858e+06,-3.20937e+06,-1.5153e+06,1856.64,1136.18,176.113,2000
2.50395e+06,-172004,-1.07034e+06,-244.641,203.71,38.3081,2000
1.69702e+06,3.13438e+06,688995,-564.45,-1399.27,-366.63,2000
4.07848e+06,-1.46533e+06,-2.42076e+06,-1852.6,184.103,1173.58,2000
-3.01083e+06,-1.85028e+06,3.55416e+06,1529.48,826.454,-1914.99,2000
5.20392e+06,-1.18393e+06,-1.93203e+06,-2087.29,-391.494,1075.8,2000
-713092,3.02943e+06,1.93503e+06,-18.8918,-1415.59,-654.416,2000
-1.68623e+06,-1.44832e+06,1.8627e+06,745.516,876.658,-351.498,2000
-2.92563e+06,-722107,-4.75654e+06,1407.62,567.998,1805.91,2000
-2.32966e+06,-1.70597e+06,3.09226e+06,279.846,2211.25,-2295.39,2000
-862535,-2.75766e+06,3.52215e+06,621.045,1429.42,-1234.83,2000
-2.05592e+06,-3.74028e+06,4.0932e+06,927.023,1536.98,-1752.32,2000
-5.30944e+06,666631,854339,2306.64,-250.272,-358.166,2000
-466971,5.43938e+06,-1.87534e+06,131.875,-2364.18,877.544,2000
-1.17919e+06,-2.54213e+06,-591501,195.529,1486.91,325.13,2000
3.13899e+06,1.01848e+06,-1.43486e+06,-2102.74,91.2105,1018.97,2000
1.49756e+06,2.90089e+06,5.05682e+06,-517.062,-1227.81,-1753.97,2000
349055,150762,-4.84403e+06,-508.283,-650.125,1832.35,2000
-4.70107e+06,1.82447e+06,-796828,691.595,129.827,-1586.77,2000
-3.10814e+06,3.22381e+06,2.46865e+06,1242.73,-1619.04,-1038.16,2000
-965668,-4.05867e+06,-3.50474e+06,282.355,1659.3,1498.81,2000
-1.06306e+06,-3.33914e+06,3.98942e+06,931.688,1806.82,-2485.99,2000
5.75655e+06,-1.08534e+06,1.17825e+06,-2211.41,490.779,-452.715,2000
