x,y,z,vx,vy,vz,temp
-483459,5.36434e+06,-1.60265e+06,33.1037,-685.14,74.0739,2000
-2.63688e+06,-1.28728e+06,3.87205e+06,389.013,56.3881,-854.863,2000
1.61162e+06,5.1577e+06,714808,-153.434,-787.393,-74.4755,2000
5.59287e+06,-1.77866e+06,2.24418e+06,2459.17,-1105.76,-4217.34,2000
3.0047e+06,1.22492e+06,-1.70481e+06,-349.954,-156.117,629.104,2000
3.71893e+06,2.50352e+06,4.06766e+06,-785.463,-502.172,-660.504,2000
-5.0227e+06,-3.32086e+06,-1.5334e+06,769.286,462.738,78.0511,2000
2.5326e+06,-189502,-1.07832e+06,-122.889,52.2113,36.8435,2000
1.75434e+06,3.27423e+06,725455,-245.974,-582.063,-147.342,2000
4.26043e+06,-1.48391e+06,-2.53844e+06,-756.748,82.957,499.258,2000
-3.16103e+06,-1.93093e+06,3.7412e+06,622.883,332.047,-771.492,2000
5.40854e+06,-1.15177e+06,-2.03952e+06,-846.423,-110.407,455.849,2000
-713147,3.16783e+06,1.99869e+06,9.14566,-570.854,-260.184,2000
-1.75953e+06,-1.53296e+06,1.89881e+06,304.944,343.997,-153.567,2000
-3.06284e+06,-778130,-4.93554e+06,567.285,238.191,748.182,2000
-2.35591e+06,-1.87231e+06,3.28898e+06,131.354,593.034,-762.781,2000
-922439,-2.89422e+06,3.64484e+06,242.985,547.295,-515.653,2000
-2.14904e+06,-3.89138e+06,4.26765e+06,399.203,625.86,-736.139,2000
-5.53697e+06,687421,891533,944.717,-72.0445,-160.742,2000
-480060,5.67044e+06,-1.96026e+06,53.572,-955.058,347.666,2000
-1.20019e+06,-2.68566e+06,-623610,94.7649,589.117,132.736,2000
3.33773e+06,1.01668e+06,-1.53263e+06,-798.339,-21.2026,399.62,2000
1.54868e+06,3.02193e+06,5.23035e+06,-213.657,-502.973,-726.371,2000
398559,213928,-5.02528e+06,-205.458,-257.933,757.253,2000
-4.79796e+06,1.82726e+06,-701495,443.43,-66.808,-268.18,2000
-3.22823e+06,3.38365e+06,2.57134e+06,479.702,-666.057,-424.439,2000
-994205,-4.22268e+06,-3.65304e+06,122.118,685.416,619.138,2000
-1.14182e+06,-3.50718e+06,4.22388e+06,287.254,659.579,-959.272,2000
5.97446e+06,-1.13563e+06,1.22528e+06,-908.608,222.866,-205.85,2000
3.01003e+06,-2.93119e+06,3.34712e+06,-557.114,820.683,-102.334,2000
-5.49652e+06,238071,1.20045e+06,879.812,147.504,-319.328,2000
-537519,1.16593e+06,-2.27344e+06,-27.5567,-184.837,534.855,2000
-4.19261e+06,-45447.4,3.65323e+06,732.421,-4.10639,-1036.73,2000
-256974,-3.62049e+06,-2.95942e+06,306.693,858.563,567.353,2000
-3.74332e+06,-432101,3.32438e+06,327.722,52.032,-542.64,2000
409128,633603,-3.34904e+06,-63.6905,-325.11,508.824,2000
-700647,-4.19215e+06,-2.50008e+06,498.75,600.093,630.378,2000
-642055,-349296,2.58387e+06,51.3672,-124.698,-360.633,2000
2.04756e+06,4.78595e+06,-1.08637e+06,-372.439,-551.656,100.511,2000
-3.45846e+06,410588,2.46401e+06,446.488,-57.2583,-334.985,2000
-3.23509e+06,-3.85652e+06,3.67077e+06,533.683,560.737,-515.51,2000
-1.19869e+06,-823751,1.60347e+06,137.332,67.0505,-138.242,2000
2.27399e+06,-868710,-2.57431e+06,-85.0396,89.6387,704.506,2000
-352121,-5.21413e+06,-2.35814e+06,-203.316,483.867,619.27,2000
1.25225e+06,-5.69823e+06,-1.6659e+06,-102.308,896.615,326.434,2000
-2.99868e+06,2.67722e+06,2.23682e+06,369.359,-342.482,-474.035,2000
4.05131e+06,3.67301e+06,1.33765e+06,-675.684,-687.619,-195.677,2000
54025.3,-875187,-5.05631e+06,61.3316,155.669,582.947,2000
-172795,-1.26136e+06,1.09871e+06,-23.7992,154.561,-243.087,2000
-706097,-3.36366e+06,1.69516e+06,105.859,525.365,-294.038,2000
-474173,3.52041e+06,-1.28589e+06,2.18594,-551.343,147.647,2000
1.59164e+06,3.66948e+06,-55935.9,976.048,-4645.82,717.312,2000
-1.29597e+06,239624,-456579,335.281,-197.263,-9.48774,2000
2.20262e+06,4.43739e+06,-2.33577e+06,-314.065,-529.596,148.558,2000
-2.32214e+06,-4.21233e+06,2.3386e+06,484.463,513.565,-252.647,2000
115663,3.51589e+06,1.46979e+06,-218.517,-592.508,-304.606,2000
-1.1126e+06,2.45767e+06,-3.15135e+06,329.414,-353.345,472.458,2000
103815,-2.78715e+06,-3.53844e+06,206.938,69.9107,948.997,2000
-2.60925e+06,4.0086e+06,-675896,272.343,-643.129,190.356,2000
5.38117e+06,-1.25022e+06,-395614,-902.639,178.19,216.589,2000
-3.56522e+06,2.80798e+06,1.64733e+06,-5108.02,5857.27,-8640.91,2000
5.22813e+06,-55749.6,-3.3041e+06,-715.533,46.2659,556.066,2000
2.28509e+06,1.85789e+06,3.39754e+06,-233.668,-548.845,-482.144,2000
1.47629e+06,2.67277e+06,2.15867e+06,-628.371,980.856,-253.159,2000
5.10129e+06,-683451,563740,-765.234,101.418,-69.9509,2000
-5.15487e+06,-433408,1.66645e+06,801.913,190.64,-304.055,2000
-1.42194e+06,-4.32313e+06,-265080,390.514,711.364,125.66,2000
484516,5.71843e+06,2.33307e+06,-31.6932,-771.357,-282.622,2000
-531520,-468458,-4.06021e+06,127.868,135.108,519.833,2000
2.58119e+06,-3.796e+06,-3.09299e+06,-509.572,1007.7,708.371,2000
4.44454e+06,1.99151e+06,3.86499e+06,-706.443,-262.568,-729.978,2000
-2.30868e+06,4.41503e+06,3.84712e+06,310.973,-714.591,-741.134,2000
897374,-4.97643e+06,3.2294e+06,-222.845,803.572,-382.263,2000
-776082,4.55754e+06,-2.24201e+06,93.8136,-562.686,281.676,2000
367369,2.18804e+06,-929560,-5.75306,-306.635,170.989,2000
-5.81415e+06,1.82516e+06,817824,933.291,-566.311,-1262.99,2000
2.59375e+06,2.57199e+06,-3.46529e+06,-343.575,-473.761,543.68,2000
-738622,1.5536e+06,1.36373e+06,199.214,-320.022,-194.077,2000
-497800,-1.61285e+06,5.71047e+06,62.7327,295.338,-959.696,2000
1.96802e+06,2.6639e+06,-1.20127e+06,-181.947,-401.911,246.819,2000
2.59711e+06,2502.99,-2.08267e+06,-328.271,-130.424,312.819,2000
-681209,2.85965e+06,3.87181e+06,165.371,-429.674,-778.808,2000
-3.84165e+06,582834,-4.44561e+06,623.113,-138.43,511.977,2000
2.25081e+06,4.91526e+06,-1.97027e+06,-411.874,-471.518,372.784,2000
-3.07063e+06,-4.81148e+06,-1.24495e+06,403.945,704.048,107.912,2000
-2.06327e+06,-5.29225e+06,1.6499e+06,324.149,808.224,-160.513,2000
-1.90826e+06,-4.63084e+06,2.23404e+06,25.2213,683.735,-270.943,2000
-2.85425e+06,4.72543e+06,-1.00005e+06,334.367,-842.636,291.926,2000
-1.89475e+06,1.98192e+06,-2.05762e+06,268.404,-367.303,398.56,2000
-3.31314e+06,4.44244e+06,438046,255.922,-645.128,89.1763,2000
1.8094e+06,2.50143e+06,860649,-386.514,6.41671,184.134,2000
-155981,-3.91188e+06,1.0977e+06,-269.929,776.645,-405.782,2000
549656,-909593,-1.76834e+06,-144.233,86.7582,338.508,2000
-2.47215e+06,-1.62263e+06,296305,394.11,200.915,-126.415,2000
33416.2,-3.04128e+06,2.65889e+06,-43.55,588.866,-368.294,2000
-5.78908e+06,-344614,-1.90915e+06,865.786,210.105,273.389,2000
1.78811e+06,4.79605e+06,1.72044e+06,-46.5537,-646.88,-203.524,2000
-3.17314e+06,-3.25948e+06,-1.98349e+06,420.889,491.548,313.866,2000
900604,-657444,4.92478e+06,-173.638,37.761,-798.986,2000
