x,y,z,vx,vy,vz,temp
-484304,5.38194e+06,-1.60457e+06,23.0515,-481.479,53.0107,2000
-2.64686e+06,-1.28874e+06,3.89397e+06,272.867,40.2439,-598.477,2000
1.61556e+06,5.17791e+06,716724,-107.719,-552.325,-52.4757,2000
5.50927e+06,-1.74153e+06,2.37603e+06,1513.94,-660.613,-2688.73,2000
3.01367e+06,1.22897e+06,-1.72091e+06,-244.593,-111.918,438.664,2000
3.73899e+06,2.51641e+06,4.08465e+06,-545.427,-352.008,-464.874,2000
-5.04245e+06,-3.33274e+06,-1.53541e+06,539.369,324.621,54.9037,2000
2.53573e+06,-190753,-1.07928e+06,-84.6813,31.6869,26.4729,2000
1.76065e+06,3.28918e+06,729238,-172.264,-408.471,-103.403,2000
4.27983e+06,-1.48606e+06,-2.55129e+06,-529.553,59.1352,352.44,2000
-3.177e+06,-1.93945e+06,3.76098e+06,436.225,232.517,-539.996,2000
5.43025e+06,-1.14898e+06,-2.05128e+06,-593.106,-74.6453,323.403,2000
-713397,3.18248e+06,2.00537e+06,7.32747,-400.214,-182.619,2000
-1.76734e+06,-1.54177e+06,1.90275e+06,213.102,240.365,-107.345,2000
-3.07741e+06,-784304,-4.95474e+06,399.01,170.183,524.857,2000
-2.35933e+06,-1.88739e+06,3.30848e+06,95.0869,408.606,-530.538,2000
-928677,-2.90824e+06,3.65808e+06,170.496,382.645,-361.93,2000
-2.15928e+06,-3.90744e+06,4.28654e+06,279.656,438.459,-515.873,2000
-5.5612e+06,689261,895666,662.111,-50.1195,-113.048,2000
-481434,5.69494e+06,-1.96917e+06,37.5917,-668.947,242.858,2000
-1.20265e+06,-2.70073e+06,-626996,67.4534,410.851,92.0013,2000
3.35815e+06,1.0173e+06,-1.54288e+06,-555.829,-19.1989,280.053,2000
1.55416e+06,3.03485e+06,5.249e+06,-149.607,-352.916,-509.567,2000
403859,220547,-5.04472e+06,-145.116,-181.86,531.404,2000
-4.80938e+06,1.82905e+06,-694772,313.235,-51.6164,-179.005,2000
-3.24043e+06,3.40075e+06,2.58218e+06,331.329,-467.179,-294.75,2000
-997348,-4.24028e+06,-3.66893e+06,86.1747,481.119,434.185,2000
-1.14914e+06,-3.52408e+06,4.24843e+06,198.836,461.178,-668.484,2000
5.99778e+06,-1.14141e+06,1.23065e+06,-637.466,160.168,-149.355,2000
3.02429e+06,-2.95216e+06,3.34988e+06,-388.717,570.259,-79.1188,2000
-5.5191e+06,234295,1.20864e+06,616.751,102.819,-223.731,2000
-536816,1.17067e+06,-2.28712e+06,-18.9883,-129.87,372.91,2000
-4.21135e+06,-45313.4,3.6797e+06,510.666,-4.45049,-719.049,2000
-264812,-3.6425e+06,-2.97398e+06,213.24,600.493,397.733,2000
-3.75175e+06,-433433,3.33832e+06,231.358,36.3229,-381.455,2000
410783,641941,-3.36211e+06,-45.5451,-227.851,357.477,2000
-713312,-4.20762e+06,-2.51609e+06,342.343,424.497,432.403,2000
-643385,-346107,2.59312e+06,36.5641,-86.7881,-252.325,2000
2.05711e+06,4.80013e+06,-1.08896e+06,-260.761,-388.164,71.289,2000
-3.46991e+06,412058,2.47261e+06,312.651,-40.1815,-235.182,2000
-3.24879e+06,-3.87091e+06,3.684e+06,374.252,393.156,-361.486,2000
-1.20221e+06,-825482,1.60698e+06,95.8574,47.5583,-94.9047,2000
2.27623e+06,-871045,-2.59232e+06,-62.5747,64.8911,489.706,2000
-347121,-5.2269e+06,-2.37382e+06,-130.699,358.592,422.877,2000
1.25484e+06,-5.7212e+06,-1.67414e+06,-70.442,626.675,223.351,2000
-3.00812e+06,2.68601e+06,2.24897e+06,257.638,-240.431,-331.476,2000
4.06864e+06,3.69065e+06,1.34266e+06,-473.109,-481.915,-137.012,2000
52484.9,-879170,-5.07129e+06,41.2534,108.106,410.418,2000
-172244,-1.26531e+06,1.10488e+06,-14.2712,107.289,-164.798,2000
-708828,-3.37713e+06,1.70271e+06,74.9648,367.777,-206.318,2000
-474223,3.53456e+06,-1.28967e+06,1.37378,-386.799,103.187,2000
1.58584e+06,3.74853e+06,-64126.9,18.1273,-1670.25,157.719,2000
-1.30453e+06,244640,-456338,232.538,-135.941,-6.24403,2000
2.21068e+06,4.45094e+06,-2.33973e+06,-219.881,-369.282,112.32,2000
-2.33456e+06,-4.22552e+06,2.34509e+06,339.279,360.592,-177.45,2000
121237,3.5311e+06,1.47759e+06,-151.284,-415.534,-212.538,2000
-1.12101e+06,2.46676e+06,-3.16345e+06,228.925,-248.9,330.078,2000
98526.1,-2.78903e+06,-3.56266e+06,143.947,53.3446,658.13,2000
-2.61624e+06,4.02512e+06,-680757,191.569,-451.638,132.274,2000
5.40429e+06,-1.25479e+06,-401158,-631.077,124.557,150.807,2000
-3.5075e+06,2.73394e+06,1.76196e+06,-135.369,464.787,-1000.51,2000
5.24649e+06,-56925,-3.31841e+06,-501.823,31.8791,391.968,2000
2.29108e+06,1.8719e+06,3.40997e+06,-163.769,-380.754,-341.116,2000
1.48981e+06,2.65265e+06,2.1646e+06,-315.351,444.057,-149.524,2000
5.12087e+06,-686063,565582,-532.874,71.599,-52.2876,2000
-5.17545e+06,-438302,1.67426e+06,562.114,133.736,-213.414,2000
-1.43195e+06,-4.3414e+06,-268304,273.498,499.185,88.0834,2000
485326,5.73823e+06,2.34033e+06,-22.0782,-541.154,-198.273,2000
-534776,-471935,-4.07354e+06,88.2665,94.955,364.384,2000
2.59417e+06,-3.82164e+06,-3.11111e+06,-351.523,694.64,493.287,2000
4.46267e+06,1.99829e+06,3.88376e+06,-495.709,-186.21,-513.604,2000
-2.31665e+06,4.43336e+06,3.86611e+06,217.66,-500.462,-518.275,2000
903076,-4.99705e+06,3.23923e+06,-155.334,563.078,-268.982,2000
-778476,4.572e+06,-2.24923e+06,65.1979,-395.648,197.378,2000
