x,y,z,vx,vy,vz,temp
-612201,4.09605e+06,-1.17625e+06,-538.088,-4975.64,2199.35,2000
-1.9851e+06,-1.05075e+06,1.81897e+06,649.269,4114.32,-6853.17,2000
1.30203e+06,3.4722e+06,543667,-1084.18,-5842.31,-672.926,2000
5.56635e+06,-1.91289e+06,-313478,-2672.61,500.386,-4847.03,2000
2.4204e+06,584037,-623812,-800.259,-2940.7,2552.8,2000
-3.82817e+06,1.00115e+06,2.1561e+06,-19408.9,-4398.89,-6400.31,2000
-3.33954e+06,-2.29672e+06,-1.44081e+06,6234.28,3703.54,-18.5036,2000
2.16677e+06,-188994,-1.04563e+06,-1741.69,-130.866,409.518,2000
1.31932e+06,2.35567e+06,323487,-1465.17,-2309.65,-1371.28,2000
2.50094e+06,-1.32683e+06,-1.50126e+06,-6835.19,496.296,3597.84,2000
-1.78961e+06,-1.25817e+06,1.90929e+06,3634.34,700.77,-6730.35,2000
3.95416e+06,-1.15825e+06,-1.37525e+06,-5412.89,884.618,2317.33,2000
-866423,2.0089e+06,1.28222e+06,2819.97,-2656.22,-4341.95,2000
-2.49747e+06,-431152,2.56696e+06,-6273.91,3817.75,3599.79,2000
-1.8479e+06,-460746,-3.71091e+06,2022.5,-1128.66,4496.05,2000
-1.27841e+06,-1.62161e+06,2.39161e+06,2867.51,1260.11,-3753.86,2000
-320480,2.1397e+06,1.70447e+06,2069.65,19773.7,-7835.96,2000
-1.30606e+06,-2.40842e+06,2.70523e+06,2388.08,4959.19,-2511.35,2000
-4.19139e+06,-228358,434515,2054.34,-5266.47,-2519.14,2000
-415440,3.35146e+06,-1.58303e+06,-1989.09,-6868.89,1194.33,2000
-1.6096e+06,-1.04038e+06,-133233,-7227.07,7596.43,5186.01,2000
2.57865e+06,546960,-779535,-1565.97,-3164.21,2978.37,2000
1.11846e+06,1.92214e+06,3.67243e+06,-1417.98,-3980.24,-5539.64,2000
-142206,-498658,-3.39913e+06,-1960.06,-3344.83,6011.37,2000
-3.32699e+06,597270,-1.65668e+06,4744.13,-3274.16,-1347.95,2000
-2.11908e+06,2.19699e+06,1.53261e+06,3748.14,-2223.56,-3765.97,2000
-724544,-2.66386e+06,-2.22813e+06,1496.72,5536.5,5028.85,2000
211958,-821363,1.32406e+06,4217.45,9324,-9259.31,2000
3.91415e+06,-721339,813629,-7809.49,1441.34,-1531.54,2000
-2.04724e+06,-1.65075e+06,5.71257e+06,-13722.3,3453.65,5299.17,2000
-2.81894e+06,1.14471e+06,693264,12285.8,4638.07,-625.087,2000
-601127,292844,-853520,643.518,-4549.46,3603.33,2000
-9.01433e+06,-3.69331e+07,4.53336e+07,-13005.9,-95303.6,108497,2000
629216,-1.91498e+06,-1.83875e+06,2973.57,4697.84,2629.05,2000
-2.64593e+06,-271038,2.03539e+06,4404.78,759.247,-4097.24,2000
271879,-87265.5,-2.41702e+06,-320.673,-1641.64,2518.77,2000
2.4549e+06,-4.77788e+06,2.3409e+06,6781.04,242.114,10803.9,2000
-581281,-711558,1.77728e+06,63.7675,-1572.61,-2782.84,2000
1.49344e+06,3.9913e+06,-1.02309e+06,-1793.36,-4431.61,1780.9,2000
-2.11333e+06,242526,1.43528e+06,4985.84,-942.139,-4281.75,2000
-2.09969e+06,-2.65455e+06,2.53933e+06,4009.71,4214.63,-4045.6,2000
-914226,-680405,1.40054e+06,1208.84,488.581,-249.504,2000
-601983,-3.3775e+06,-2.91044e+06,-6093.74,-5897.31,64.3564,2000
-2.03259e+06,-7.7887e+06,274890,-3273.04,-4371.26,5750.22,2000
1.0901e+06,-3.70836e+06,-1.02903e+06,-274.316,7505.19,2351.51,2000
-2.12665e+06,1.98474e+06,1.94337e+06,3667.56,-4700.58,330.062,2000
2.46365e+06,2.13672e+06,802042,-10300.2,-1592.18,-476.685,2000
-95851.1,-615512,-3.66582e+06,1718.84,-696.699,5301.68,2000
-288932,-917292,595653,-337.204,939.21,-1534.78,2000
-508702,-2.14929e+06,1.12638e+06,595.774,4578.94,-1757.26,2000
-378660,2.33307e+06,-971961,530.053,-4252.6,930.137,2000
2.13168e+06,3.12717e+06,-507008,2469.19,159.368,-4387.62,2000
9.12111e+06,1.38066e+06,-8.67368e+06,33716.1,4086.77,-26564.4,2000
1.4892e+06,1.59534e+06,1.8621e+06,-3190.73,-8352.15,11164.5,2000
-1.55485e+06,-3.04209e+06,1.71645e+06,1656.94,5266.35,-3254.52,2000
1346.32,2.51762e+06,1.04262e+06,-651.598,-3792.13,-1773.44,2000
-345047,1.82305e+06,-1.91514e+06,1394.42,-2514.77,4642.21,2000
562881,-3.72707e+06,1.90207e+06,697.46,-853.49,14361.1,2000
-1.85029e+06,2.67746e+06,-213415,3713.11,-2518.78,2066.68,2000
3.26055e+06,-1.07455e+06,218979,-4193.28,-639.461,2698.13,2000
-5.34286e+06,5.13036e+06,-3.05648e+06,-1820.42,2939.89,-8319.31,2000
3.62031e+06,89808.7,-2.11791e+06,-5883.31,735.739,4299.59,2000
2.96635e+06,1.6296e+06,2.90387e+06,581.416,-905.749,-3514.93,2000
9.2385e+06,2.03517e+06,-7.93712e+06,14077.8,-1796.51,-18818.9,2000
3.39156e+06,-587055,293518,-5173.33,-18.783,-663.25,2000
-3.35475e+06,-43648.3,972447,6679.2,1288.66,-2535.52,2000
-552158,-2.78363e+06,145.149,3428.04,5370.75,1400.16,2000
437135,4.08636e+06,1.70197e+06,-127.594,-5673.95,-2130.52,2000
-175845,-345816,-2.95955e+06,2470.56,-1048.58,4284.05,2000
1.24221e+06,-540614,3.62789e+06,-4229.47,7590.28,14872.2,2000
2.90882e+06,1.3305e+06,2.51555e+06,-4629.36,-3251.23,-4074.51,2000
-1.64691e+06,2.89444e+06,2.3627e+06,2775.75,-6225.37,-5059.38,2000
514265,-3.36005e+06,2.32447e+06,-1149.46,5453.85,-3446.15,2000
-506352,3.55799e+06,-1.53724e+06,408.101,-3444.79,3541.39,2000
361724,1.51796e+06,-597628,38.0962,-2390.3,1122.2,2000
-3.73117e+06,1.13161e+06,-932120,8111.4,-8.42059,-3818.51,2000
