x,y,z,vx,vy,vz,temp
-484855,5.39344e+06,-1.60584e+06,13.3338,-277.893,31.0555,2000
-2.65337e+06,-1.28971e+06,3.90824e+06,157.358,23.4877,-344.665,2000
1.61813e+06,5.19109e+06,717977,-62.0944,-318.549,-30.3372,2000
5.49281e+06,-1.73415e+06,2.41764e+06,197.968,-93.2128,-777.493,2000
3.01949e+06,1.23166e+06,-1.73136e+06,-140.279,-65.5364,252.127,2000
3.75196e+06,2.5248e+06,4.09574e+06,-312.628,-202.553,-268.44,2000
-5.05531e+06,-3.34048e+06,-1.53672e+06,310.88,187.122,31.7247,2000
2.53771e+06,-191475,-1.07992e+06,-46.444,16.6606,15.6157,2000
1.76475e+06,3.29892e+06,731705,-98.9506,-235.714,-59.6317,2000
4.29246e+06,-1.48748e+06,-2.55973e+06,-305.412,34.3185,205.36,2000
-3.1874e+06,-1.94499e+06,3.77386e+06,251.306,133.953,-310.938,2000
5.44442e+06,-1.14723e+06,-2.05904e+06,-343.348,-41.2217,188.36,2000
-713579,3.19202e+06,2.00973e+06,4.57812,-230.644,-105.297,2000
-1.77242e+06,-1.5475e+06,1.90531e+06,122.65,138.382,-61.95,2000
-3.08692e+06,-788361,-4.96726e+06,229.758,97.9647,302.663,2000
-2.36162e+06,-1.89709e+06,3.3211e+06,55.8927,233.13,-304.369,2000
-932744,-2.91736e+06,3.66671e+06,98.3247,220.213,-208.731,2000
-2.16595e+06,-3.91789e+06,4.29884e+06,161.127,252.637,-297.271,2000
-5.577e+06,690454,898361,381.567,-28.8074,-65.0971,2000
-482333,5.71089e+06,-1.97496e+06,21.7842,-385.32,139.774,2000
-1.20426e+06,-2.71052e+06,-629186,38.9293,236.249,52.8473,2000
3.37137e+06,1.01779e+06,-1.54956e+06,-318.523,-12.9056,161.631,2000
1.55773e+06,3.04327e+06,5.26116e+06,-86.2104,-203.515,-293.843,2000
407315,224883,-5.0574e+06,-83.3785,-104.7,306.501,2000
-4.81687e+06,1.83031e+06,-690583,181.418,-31.4507,-99.182,2000
-3.24833e+06,3.41189e+06,2.5892e+06,190.941,-269.189,-169.707,2000
-999408,-4.25176e+06,-3.67929e+06,49.9043,277.414,250.312,2000
-1.15387e+06,-3.53507e+06,4.26434e+06,113.743,265.431,-383.893,2000
6.013e+06,-1.14528e+06,1.23426e+06,-368.473,94.9106,-88.8926,2000
3.03355e+06,-2.96573e+06,3.35182e+06,-223.275,327.066,-48.205,2000
-5.53381e+06,231848,1.21398e+06,355.489,58.9903,-128.77,2000
-536374,1.17377e+06,-2.296e+06,-10.4384,-74.8959,214.414,2000
-4.22351e+06,-45197.3,3.69679e+06,293.477,-3.0547,-411.782,2000
-269886,-3.65681e+06,-2.98347e+06,122.273,345.433,229.147,2000
-3.75728e+06,-434299,3.34743e+06,133.991,20.8979,-220.206,2000
411866,647372,-3.37064e+06,-26.0424,-131.144,206.185,2000
-721428,-4.21777e+06,-2.52633e+06,194.921,245.741,246.069,2000
-644259,-344042,2.59913e+06,21.1704,-49.7769,-145.284,2000
2.06332e+06,4.8094e+06,-1.09067e+06,-150.085,-224.343,41.4276,2000
-3.47737e+06,413016,2.47822e+06,180.179,-23.1888,-135.586,2000
-3.25771e+06,-3.88029e+06,3.69262e+06,215.773,226.651,-208.383,2000
-1.20449e+06,-826620,1.60924e+06,55.0894,27.562,-54.5333,2000
2.27773e+06,-872611,-2.60396e+06,-36.1606,38.2773,280.602,2000
-344081,-5.23558e+06,-2.38384e+06,-71.5108,212.577,240.352,2000
1.25652e+06,-5.73615e+06,-1.67947e+06,-40.4209,361.269,128.514,2000
-3.01427e+06,2.69175e+06,2.25687e+06,148.476,-138.946,-190.827,2000
4.07992e+06,3.70215e+06,1.34593e+06,-272.612,-278.152,-79.1024,2000
51503.5,-881740,-5.0811e+06,23.654,61.895,237.171,2000
-171885,-1.26787e+06,1.10878e+06,-9.06897,61.8977,-93.5988,2000
-710618,-3.3859e+06,1.70763e+06,43.299,211.861,-118.808,2000
-474259,3.54379e+06,-1.29214e+06,0.938365,-222.971,59.5127,2000
1.58587e+06,3.78562e+06,-67717.4,-10.141,-838.412,83.448,2000
-1.31006e+06,247874,-456201,133.253,-77.9746,-2.98522,2000
2.21592e+06,4.45974e+06,-2.34246e+06,-126.513,-212.283,67.5419,2000
-2.34265e+06,-4.23413e+06,2.34932e+06,195.408,208.06,-102.365,2000
124831,3.54101e+06,1.48265e+06,-86.4524,-239.55,-122.13,2000
