x,y,z,vx,vy,vz,temp
-633976,1.86257e+06,-339718,1062.22,-12815.9,4565.29,2000
-682912,455092,-292271,10548.1,3411.43,-6310.91,2000
767868,960944,455574,-3770.98,-18583.3,-994.374,2000
4.42228e+06,-1.64226e+06,-1.61676e+06,-5642.92,1555.89,-4267.99,2000
1.21751e+06,-391620,484479,-12221.9,597.163,1795.2,2000
-8.86792e+06,-257569,203166,-17040,-4502.85,-7164.11,2000
-1.01135e+06,-1.04706e+06,-393875,10921.8,8133.42,7470.16,2000
824641,-193252,-560910,-12126.9,-1574.8,9581.49,2000
739091,1.16265e+06,-10180,-4536.24,-10167.6,1067.88,2000
553937,-612299,-303402,-7888.29,5044.39,3764.49,2000
47334.9,-169665,-20656.5,9389.54,8306.83,-4557.57,2000
1.40983e+06,-697561,-333754,-16249,4376.17,5756.64,2000
-225865,642232,35824.1,1556.98,-9670.3,-3584.16,2000
-3.78229e+06,625201,3.02684e+06,-3016,3638.86,193.006,2000
-850960,-524638,-1.45229e+06,6197.03,1120.73,13308.2,2000
-210313,-397866,372515,6441.22,10426.7,-4950.14,2000
265156,7.10806e+06,-681888,2088.07,16237.4,-8673.88,2000
-155705,-294695,625749,8153.74,13068.9,-19375.1,2000
-2.86695e+06,-1.51108e+06,-312548,7803.81,-3516.3,-2604.76,2000
-574088,1.12955e+06,-733357,1903.43,-11597.1,5965.64,2000
-2.70794e+06,1.00905e+06,964721,512.03,6778.32,2451.41,2000
1.20011e+06,-453124,288142,-16572.4,-3197.74,2788.84,2000
549983,224044,1.02556e+06,-5097.19,-7987.18,-18170,2000
-219765,-1.07892e+06,-913500,2330.63,2194.7,14070.2,2000
-1.28565e+06,-357817,-1.41875e+06,11450,-3355.47,4537.56,2000
-773168,232956,254401,4597.92,-13268.3,-5641.04,2000
183565,-272466,-297321,8593.62,12176.3,10529.5,2000
1.26281e+06,1.49927e+06,-1.14763e+06,2376.56,4923.77,-6536.42,2000
947873,191407,-86791.3,-13780.3,-280.808,-3612.59,2000
-5.76844e+06,-632036,6.96406e+06,-12879.1,3734.16,3858.22,2000
937510,1.75291e+06,332298,13139.9,-3083.76,-2916.45,2000
-212445,-810675,454393,3543.65,2309.33,7424.63,2000
-1.26555e+07,-6.36162e+07,7.57103e+07,-13003,-95291.8,108482,2000
1.02643e+06,-549305,-292752,-8418.18,8198.06,11389.8,2000
-39595.4,-398230,126697,16423.3,776.896,-8169.02,2000
-25406.9,-332343,-972939,-68.7362,-3631.7,13900.4,2000
4.19511e+06,-4.47808e+06,5.17745e+06,5678.77,1633.76,9535.76,2000
-278991,-454883,460674,-2707.02,10290.7,-7512.22,2000
909865,2.10825e+06,-345634,-3769.08,-10971.1,3163.62,2000
-90334.9,-334185,313.458,12648.2,-3591,-2511.5,2000
-396033,-787160,680510,11004.1,12594.7,-13199.5,2000
-212645,-446249,415650,8127.48,6652.84,-11202.3,2000
