x,y,z,vx,vy,vz,temp
-482297,5.34064e+06,-1.60012e+06,44.1986,-888.379,93.3858,2000
-2.6234e+06,-1.28535e+06,3.84239e+06,505.959,71.6261,-1114.65,2000
1.60632e+06,5.13042e+06,712230,-198.471,-1023.91,-97.0643,2000
5.66201e+06,-1.81016e+06,2.11663e+06,2167.36,-1002.8,-4293.67,2000
2.99256e+06,1.2196e+06,-1.68289e+06,-456.118,-196.677,826.907,2000
3.6915e+06,2.4861e+06,4.04483e+06,-1036.7,-654.708,-854.759,2000
-4.99603e+06,-3.30483e+06,-1.5307e+06,1001.43,601.628,101.47,2000
2.52833e+06,-187539,-1.07704e+06,-160.204,78.4596,48.0346,2000
1.74584e+06,3.25407e+06,720329,-318.356,-756.369,-193.782,2000
4.23418e+06,-1.48112e+06,-2.52118e+06,-985.214,102.122,646.126,2000
-3.13941e+06,-1.91941e+06,3.71443e+06,811.866,432.983,-1006.35,2000
5.37917e+06,-1.1557e+06,-2.0238e+06,-1103.68,-151.506,588.209,2000
-712864,3.14803e+06,1.98966e+06,8.65579,-744.336,-340.577,2000
-1.74896e+06,-1.521e+06,1.89348e+06,396.184,450.332,-200.313,2000
-3.04316e+06,-769943,-4.90961e+06,738.9,305.618,973.025,2000
-2.35147e+06,-1.85147e+06,3.26237e+06,162.584,792.973,-1004.85,2000
-914010,-2.87521e+06,3.62699e+06,318.593,716.1,-668.401,2000
-2.13521e+06,-3.86968e+06,4.24213e+06,516.694,815.236,-957.123,2000
-5.50421e+06,684897,885974,1230.15,-95.8519,-208.304,2000
-478197,5.63731e+06,-1.94818e+06,70.2111,-1244.41,454.789,2000
-1.19698e+06,-2.66519e+06,-618983,118.554,769.589,174.299,2000
3.30993e+06,1.0161e+06,-1.51875e+06,-1047.92,-16.6101,522.09,2000
1.54127e+06,3.0045e+06,5.20519e+06,-277.99,-654.837,-943.372,2000
391455,204953,-4.99905e+06,-266.42,-338.017,984.268,2000
-4.7827e+06,1.82507e+06,-711164,568.638,-77.8351,-377.362,2000
-3.21142e+06,3.36057e+06,2.55654e+06,636.261,-865.892,-558.235,2000
-989991,-4.19895e+06,-3.63158e+06,157.506,890.334,805.431,2000
-1.13173e+06,-3.48425e+06,4.19049e+06,387.071,866.834,-1255.78,2000
5.94295e+06,-1.12802e+06,1.21826e+06,-1183.4,281.428,-260.994,2000
