x,y,z,vx,vy,vz,temp
-478164,5.26164e+06,-1.59243e+06,73.8882,-1361.51,121.18,2000
-2.57828e+06,-1.27913e+06,3.74236e+06,779.609,103.374,-1740.9,2000
1.58879e+06,5.03899e+06,703427,-300.672,-1582.62,-153.569,2000
5.79099e+06,-1.87295e+06,1.80848e+06,1526.5,-794.135,-4496.73,2000
2.95158e+06,1.20285e+06,-1.60763e+06,-715.189,-275.747,1328.05,2000
3.59602e+06,2.42691e+06,3.96901e+06,-1712.37,-1039.88,-1303.94,2000
-4.90669e+06,-3.25092e+06,-1.52184e+06,1542.34,937.183,149.975,2000
2.51409e+06,-179377,-1.07281e+06,-244.689,158.071,70.0541,2000
1.71779e+06,3.18632e+06,702812,-474.694,-1176.82,-309.433,2000
4.14618e+06,-1.47211e+06,-2.46399e+06,-1526.18,154.62,983.151,2000
-3.06674e+06,-1.88043e+06,3.62405e+06,1261.49,678.72,-1572.9,2000
5.2802e+06,-1.17051e+06,-1.97157e+06,-1720.11,-281.95,898.547,2000
-712625,3.08114e+06,1.95887e+06,-4.49366,-1164.21,-536.357,2000
-1.7135e+06,-1.48023e+06,1.8758e+06,615.604,715.881,-301.048,2000
-2.97692e+06,-742857,-4.82281e+06,1152.74,467.923,1500.35,2000
-2.33844e+06,-1.77581e+06,3.16991e+06,201.178,1413.49,-1659.99,2000
-885089,-2.8095e+06,3.56748e+06,505.445,1158.96,-1026.72,2000
-2.09014e+06,-3.79645e+06,4.15748e+06,781.136,1266.59,-1455.96,2000
-5.39397e+06,675368,867699,1911.27,-186.276,-308.205,2000
-471840,5.52565e+06,-1.90722e+06,110.708,-1942.53,715.111,2000
-1.1867e+06,-2.59604e+06,-603395,176.295,1207.53,269.556,2000
3.21467e+06,1.01616e+06,-1.47169e+06,-1680.6,28.2804,822.902,2000
1.51652e+06,2.94587e+06,5.12111e+06,-428.516,-1016.77,-1453.96,2000
367564,174454,-4.91121e+06,-415.971,-532.534,1519.64,2000
-4.73322e+06,1.82143e+06,-750790,822.568,9.28278,-823.298,2000
-3.15345e+06,3.28318e+06,2.50669e+06,1018.21,-1341.49,-860.35,2000
-976103,-4.11948e+06,-3.55969e+06,237.961,1375.17,1243.24,2000
-1.09491e+06,-3.40386e+06,4.07818e+06,675.298,1431.95,-1965.2,2000
5.8375e+06,-1.10354e+06,1.19511e+06,-1828.06,417.225,-388.887,2000
2.92421e+06,-2.80269e+06,3.33768e+06,-1177.43,1791.16,-33.4122,2000
-5.36341e+06,259952,1.152e+06,1775.66,278.985,-649.892,2000
-542181,1.13829e+06,-2.19154e+06,-69.7994,-363.988,1106.77,2000
-4.07919e+06,-44562.9,3.4893e+06,1566.88,43.7998,-2326.29,2000
